depth,dgrain
0.066198386,0.22848548
0.15299001,2.0702481
0.23978163,2.0702481
0.32657325,2.0702481
0.4133649,2.0702481
0.5001565,2.0702481
0.58694816,2.0702481
0.67373973,2.0702481
0.76053137,2.0702481
0.847323,2.0702481
0.93411463,2.0702481
1.0209062,2.0702481
1.1076978,2.0702481
1.1944895,2.0702481
1.2812811,2.0702481
1.3680727,2.0702481
1.4548644,2.0702481
1.541656,2.0702481
1.6284477,2.0702481
1.7152393,2.0702481
1.8020308,2.0702481
1.8888224,2.0702481
1.9756141,2.0702481
2.0624058,2.0702481
2.1491973,2.0702481
2.2359889,2.0702481
2.3227806,1.1728462
2.4095721,1.1728462
2.4963639,2.0702481
2.5831554,2.0702481
2.6699471,2.0702481
2.7567387,2.0702481
2.8435304,2.0702481
2.930322,2.0702481
3.0171137,2.0702481
3.1039052,2.0702481
3.1906967,2.0702481
3.2774885,2.0702481
3.36428,2.0702481
3.4510717,2.0702481
3.5378633,2.0702481
3.624655,2.0702481
3.7114465,2.0702481
3.7982383,2.0702481
3.8850298,2.0702481
3.9718215,2.0702481
4.058613,2.0702481
4.145405,2.0702481
4.2321963,2.0702481
4.318988,2.0702481
4.4057794,2.0702481
4.4925714,2.0702481
4.579363,2.0702481
4.6661544,2.0702481
4.752946,2.0702481
4.839738,2.0702481
4.9265294,2.0702481
5.013321,2.0702481
5.1001124,2.0702481
5.186904,2.0702481
5.273696,2.0702481
5.3604875,2.0702481
5.447279,2.0702481
5.5340705,2.0702481
5.6208625,2.0702481
5.707654,2.0702481
5.7944455,2.0702481
5.881237,2.0702481
5.9680285,2.0702481
6.0548205,2.0702481
6.141612,2.0702481
6.2284036,2.0702481
6.315195,2.0702481
6.401987,2.0702481
6.4887786,2.0702481
6.57557,2.0702481
6.6623616,2.0702481
6.835945,2.0702481
7.009528,2.0702481
7.1831117,2.0702481
7.3566947,2.0702481
7.530278,2.0702481
7.703861,2.0702481
8.051027,2.0702481
8.398194,2.0702481
8.74536,2.0702481
9.092527,2.0702481
9.439693,2.0702481
9.78686,2.0702481
10.481194,2.0702481
11.175527,2.0702481
11.869859,2.0702481
12.564192,2.0702481
13.258525,2.0702481
14.647191,2.0702481
16.035856,2.0702481
17.424522,2.0702481
18.813189,2.0702481
20.896189,1.1797578
22.979187,1.1797578
