depth,T_ice
0.07432402,0.0
0.13797988,0.07608032
0.20163575,-0.4156189
0.2652916,-0.71676636
0.32894748,-1.0046692
0.39260334,-1.2764893
0.45625922,-1.5314331
0.5199151,-1.7705994
0.58357096,-1.9960938
0.6472268,-2.2106323
0.71088266,-2.4167786
0.7745385,-2.6167297
0.83819443,-2.8120422
0.9018503,-3.0036926
0.96550614,-3.1921387
1.029162,-3.3774414
1.0928179,-3.5594788
1.1564738,-3.737976
1.2201296,-3.9126587
1.2837855,-4.0832825
1.3474413,-4.249634
1.4110972,-4.4115295
1.474753,-4.568939
1.5384089,-4.7218018
1.6020647,-4.870117
1.6657207,-5.0139465
1.7293766,-5.153351
1.7930324,-5.2884216
1.8566883,-5.419281
1.9203441,-5.5459595
1.984,-5.6686096
2.0476558,-5.7873535
2.1113117,-5.902252
2.1749675,-6.0134583
2.2386234,-6.121002
2.3022792,-6.2250366
2.365935,-6.325653
2.429591,-6.422943
2.4932468,-6.5169373
2.556903,-6.607788
2.6205587,-6.695526
2.6842146,-6.7802734
2.7478704,-6.8620605
2.8115263,-6.940979
2.8751822,-7.0170593
2.938838,-7.0904236
3.0024939,-7.1611023
3.0661497,-7.2291565
3.1298056,-7.2946167
3.1934614,-7.357605
3.2571173,-7.4181213
3.3252294,-7.4782715
3.3933415,-7.537781
3.4614537,-7.5946655
3.5295658,-7.648987
3.5976777,-7.7008057
3.6657898,-7.7502136
3.733902,-7.797241
3.802014,-7.84198
3.9382384,-7.90567
4.0744624,-7.9819946
4.2106867,-8.050201
4.346911,-8.110718
4.483135,-8.164032
4.6193595,-8.210571
4.891808,-8.2708435
5.164256,-8.328339
5.4367046,-8.365967
5.7477045,-8.388062
6.058705,-8.392883
6.3697047,-8.382263
6.680705,-8.359009
7.3027053,-8.308868
7.924705,-8.21405
8.567235,-8.101959
9.209765,-7.9811707
9.852296,-7.859955
10.494826,-7.742096
11.821879,-7.569702
13.148933,-7.36499
14.518913,-7.1832886
15.888893,-7.021179
17.27756,-6.883667
18.666225,-6.765167
21.443558,-6.600281
24.22089,-6.4064026
26.99822,-6.235077
29.775553,-6.0838013
32.552887,-5.9486084
35.330215,-5.826233
37.061844,-5.7435913
38.793472,-5.6917114
40.525097,-5.6479797
42.256725,-5.6056824
44.674507,-5.552368
47.425526,-5.4874573
50.176548,-5.432434
53.26081,-5.375519
55.615673,-5.3252563
57.97054,-5.2835693
