depth,T_ice
0.10905745,-0.099090576
0.26001388,-1.5986633
0.40088394,-1.2879944
0.53354007,-0.36447144
0.66574764,0.0
0.9967873,0.0
1.1401604,0.0
1.2662147,0.0
1.4779868,0.0
1.5958904,0.0
1.9721837,0.0
2.108366,0.0
2.2375176,0.0
2.3570313,0.0
2.4793625,0.0
2.6019075,0.0
2.7528057,0.0
2.8921149,-0.20474243
3.049618,-0.37521362
3.1911683,-0.55914307
3.3172746,-0.72750854
3.5223484,-0.91937256
3.7179112,-1.1254272
3.8738337,-1.285675
4.066574,-1.4257812
4.203313,-1.539978
4.332127,-1.6208191
4.5947137,-1.7202759
4.9895225,-1.8171997
5.6384716,-1.8162842
5.842282,-1.6773071
6.010422,-1.6020813
6.1878757,-1.5204773
6.351652,-1.4320068
6.628302,-1.3034973
6.7501507,-1.174469
7.0290437,-1.0518494
7.1779056,-0.9237366
7.297671,-0.83792114
7.4243207,-0.75723267
7.6614423,-0.64035034
7.7618017,-0.54244995
7.9018807,-0.47958374
8.664486,-0.24734497
9.134392,0.0
10.438437,0.0
11.475721,-0.26834106
11.65343,-0.4020691
12.398964,-0.50723267
13.049494,-0.66412354
13.241266,-0.75439453
13.459293,-0.79571533
13.634078,-0.83535767
13.8013315,-0.870697
14.130763,-0.9233093
14.265726,-0.973938
14.391888,-1.0040588
14.506186,-1.0325623
15.902434,-1.196106
17.298231,-1.4915771
19.810272,-1.8919983
20.591255,-2.1966248
21.071482,-2.3027954
21.39965,-2.3664246
21.58334,-2.407013
21.978807,-2.4544983
22.202864,-2.5047607
23.608582,-2.6430664
24.984585,-2.8744202
27.42434,-3.1920776
29.668888,-3.5766296
31.913427,-3.7078857
36.402443,-3.8483887
38.900684,-4.1868286
41.883797,-4.4252625
42.909504,-4.5881042
45.616486,-4.7211914
48.32329,-4.9095154
50.790874,-5.094391
53.258457,-5.274231
56.063873,-5.472595
59.078323,-5.6983643
62.31674,-5.9474792
65.794044,-6.2211914
67.659615,-6.443115
69.52518,-6.599457
71.560585,-6.7641907
73.59599,-6.9374084
75.702324,-7.114868
77.808655,-7.29657
80.09975,-7.4873962
82.39085,-7.687439
84.83872,-7.8954773
87.2866,-8.11145
89.85672,-8.333801
92.510826,-8.566101
95.250786,-8.806702
98.07846,-9.0555725
100.99573,-9.312805
104.00445,-9.5784
