depth,snic
0.25741342,0.09352347
0.41229814,0.02073017
0.54542935,0.0078050285
0.6748379,0.006651542
0.7963378,0.0027731596
0.9185101,0.0034923197
1.0394795,0.0015198891
1.1579356,0.002239973
1.2781917,0.0051194336
1.3952745,0.001785365
1.517072,0.008035771
1.643726,0.011788961
1.766477,0.0079266345
1.8862388,0.0014565663
2.0008223,0.00103887
2.1186516,0.0010702455
2.2340384,0.0012995788
2.347809,0.0014254939
2.4609454,0.0013691995
2.575541,0.0022319362
2.9816895,0.06838606
3.1294627,0.03668124
3.2531116,0.015394105
3.37372,0.014103921
3.4903226,0.011412861
3.6058052,0.010378812
3.723889,0.012698481
3.835461,0.007415038
3.9470248,0.007483809
4.05927,0.008946176
4.1695023,0.008625552
4.2789884,0.008847165
4.3853106,0.004527052
4.4906735,0.0049278294
4.6018248,0.010236872
4.7035933,0.0040235263
4.806102,0.0052114464
10.186124,0.756611
15.556311,0.7536029
15.664806,0.025284726
15.756647,0.009351503
15.845063,0.006693971
15.935351,0.008525994
16.023275,0.0070402836
16.12249,0.017215878
16.217638,0.013228186
16.322033,0.010271188
16.421724,0.05170642
16.552387,0.04384106
16.651705,0.017497726
19.057638,0.2807421
19.462238,0.14145228
19.557518,0.015439471
19.650463,0.013194906
19.83461,0.023234978
19.91961,0.005092483
20.00517,0.00595177
20.089039,0.004898838
20.172983,0.005358753
20.26019,0.008305213
20.770227,0.03717541
21.431557,0.068321064
21.586195,0.08189741
21.683859,0.017504672
21.948618,0.028877081
22.112986,0.00862756
22.267056,0.0
22.499813,0.0
22.885904,0.0
22.963394,0.0
23.116827,0.0
23.272793,0.0
23.50876,0.0
23.586683,0.0
27.596294,0.6173767
31.562628,0.6173767
35.647564,0.64225507
41.180573,0.8494592
46.704243,0.8494592
52.543045,0.8203511
58.375042,0.8203511
62.31482,0.5410306
66.25325,0.5410306
69.966805,0.28048322
73.67954,0.28048322
81.10202,0.56096643
84.233955,0.0
87.36238,0.0
90.53325,0.0
93.697845,0.0
98.508644,0.0
102.558365,0.0
106.59763,0.0
110.38071,0.0
114.15797,0.0
117.92769,0.0
121.68942,0.0
125.658264,0.0
129.62184,0.0
133.91751,0.0
