depth,T_ice
0.15224,-4.423828
0.33767787,-4.0568237
0.48385155,-2.8981628
0.6245768,-1.4909668
0.7546967,-3.0517578e-05
0.8822054,0.0
1.0114696,0.0
1.1449109,0.0
1.282299,0.0
1.4148962,0.0
1.5390428,0.0
1.6716248,-0.5345154
1.8026954,-1.0656738
1.9298496,-1.6491699
2.0547328,-2.2651367
2.179482,-2.8936768
2.305286,-3.530365
2.4324346,-4.1671143
2.5550947,-4.7807007
2.677346,-5.361389
2.80043,-5.9181213
2.9216125,-6.444763
3.0435295,-6.939911
3.3784325,-7.6723633
3.5300174,-8.250946
3.6569538,-8.548889
3.7838345,-8.806
3.9121153,-9.0354
4.028258,-9.235138
4.149699,-9.409485
4.2643347,-9.56311
4.377043,-9.69812
4.722964,-9.935211
4.847145,-10.098694
4.962699,-10.168884
5.406928,-10.319611
5.513633,-10.394989
5.7269144,-10.430664
5.83109,-10.450989
5.935394,-10.4600525
6.0431647,-10.4653015
6.147554,-10.466888
6.251031,-10.465271
6.355446,-10.460846
6.5458026,-10.451019
6.777278,-10.432678
6.905835,-10.412903
7.018959,-10.3932495
7.340588,-10.352631
7.440958,-10.306244
7.540547,-10.28302
7.640305,-10.259399
7.740619,-10.235321
7.844926,-10.210419
7.943722,-10.185486
8.043221,-10.161041
8.142684,-10.136505
8.24259,-10.111938
8.340919,-10.087616
8.439117,-10.06369
8.539647,-10.039673
8.638018,-10.015869
8.735628,-9.992706
8.832845,-9.970001
9.235367,-9.923035
9.355118,-9.878662
9.467621,-9.857666
9.576292,-9.837921
14.789471,-9.403961
15.551901,-9.245148
16.507719,-9.206207
19.613111,-9.133575
23.576305,-9.049072
25.134384,-9.048218
30.448227,-9.072357
35.697666,-9.173645
47.01099,-9.2966
53.74536,-9.328522
60.44959,-9.34845
67.140526,-9.382141
77.791145,-9.443146
84.07229,-9.504486
89.42718,-9.535522
92.81822,-9.546112
96.50873,-9.546143
100.13315,-9.535034
104.09088,-9.510559
110.46898,-9.455627
114.00661,-9.364197
117.78114,-9.279877
123.9376,-9.13974
128.39442,-8.941315
133.15524,-8.738495
138.23227,-8.487396
143.63931,-8.182648
149.38239,-7.821411
155.46321,-7.4052734
158.6735,-7.0592957
161.87648,-6.8179016
165.22073,-6.568939
