depth,dgrain
0.18475212,0.3955702
0.3487967,0.7624104
0.49535152,0.8536003
0.6383185,0.9235864
0.7808825,0.95122135
0.93097955,0.90131325
1.0813869,0.9074824
1.3555628,0.9694978
1.5168426,1.1656284
1.6484406,1.2068167
1.7743586,1.2490716
1.9002407,1.2775732
2.1846313,1.3143617
2.3424196,1.5150383
2.480403,1.5270232
2.6257205,1.5128087
2.9696379,1.5013118
3.1294155,1.5449545
3.2550855,1.5462689
3.384554,1.5878141
3.5103278,1.6004382
3.7572703,1.5713528
3.9582267,1.5440166
4.262091,1.5881757
4.392324,1.5744559
4.5041075,1.5867271
4.611088,1.6040635
4.795823,1.6132355
5.06437,1.6173224
5.1774297,1.6280844
5.2852817,1.6306763
5.3868237,1.629792
5.483895,1.6437261
5.648052,1.6507016
5.7447376,1.6609074
5.968091,1.6851001
6.2401986,1.818755
6.3931775,1.888099
6.519851,1.9028834
6.9860005,1.9142811
7.3199887,1.8957466
7.428788,1.9012548
7.529024,1.904953
7.734518,1.9148159
7.838984,1.9417175
8.112333,1.955153
8.292996,1.9673114
8.484542,1.9773004
8.659331,2.0055254
8.772557,2.0576785
8.871269,2.0642157
8.971335,2.0840132
9.160298,2.0986726
9.281002,2.1359446
9.397194,2.1557045
9.507736,2.1723793
9.742707,2.1625872
9.853971,2.1433923
10.085709,2.142597
10.223412,2.1806886
10.332316,2.186835
10.439712,2.1959436
10.560048,2.1999202
10.810655,2.2078087
10.947409,2.2871828
11.499048,2.2838507
11.636459,2.2986846
11.748983,2.2990909
12.179572,2.3156056
12.633556,2.311892
14.141411,2.3408766
14.403771,2.4383879
15.09908,2.4857385
15.486614,2.4813256
16.265987,2.5105941
17.075106,2.569151
17.616852,2.6447449
18.382608,2.653298
19.401688,2.7215889
21.786833,2.7655122
22.728691,2.8667638
26.007404,3.0118444
27.012678,3.255622
27.838606,3.313553
29.024044,3.3795714
31.046412,3.3677654
36.687042,3.363816
41.0246,3.363816
44.406277,3.363816
48.02704,3.363816
53.518387,3.363816
56.132053,3.363816
61.753357,3.363816
65.568535,3.363816
69.38138,3.363816
73.191605,3.363816
76.999245,3.363816
80.9922,3.363816
84.9839,3.363816
89.30872,3.363816
