depth,T_ice
0.1588471,-14.399414
0.316283,-13.168396
0.47141528,-13.782043
0.62462133,-14.922974
0.7762373,-16.004333
0.9271532,-16.910767
1.0767895,-17.656433
1.2243829,-18.292648
1.3701124,-18.870163
1.5139928,-19.421555
1.6563724,-19.961914
1.7973984,-20.494705
1.9367083,-21.015213
2.0741167,-21.51619
2.2099512,-21.994186
2.3443885,-22.449158
2.4776564,-22.881668
2.609707,-23.291794
2.7404974,-23.678757
2.8700275,-24.04216
2.9984357,-24.382614
3.1698022,-24.753326
3.2955458,-25.0914
3.4202547,-25.356537
3.5440059,-25.60025
3.6670346,-25.823273
3.7889452,-26.02565
3.909954,-26.207657
4.0304947,-26.370316
4.1500025,-26.513916
4.268894,-26.638748
4.3869033,-26.745178
4.5041685,-26.833435
4.6208515,-26.904068
4.73682,-26.957642
15.224666,-28.15033
15.314286,-27.42212
15.404093,-27.411835
15.493515,-27.401566
15.582809,-27.391312
15.671983,-27.381073
15.761222,-27.37085
15.850322,-27.360641
15.939225,-27.350464
16.028545,-27.340302
16.117243,-27.330185
16.205841,-27.320145
16.294302,-27.310165
16.382868,-27.300217
16.47119,-27.290329
16.559414,-27.280502
16.6475,-27.270737
16.735418,-27.261032
16.82347,-27.251373
16.91119,-27.24179
16.9988,-27.23227
17.086334,-27.222824
17.173811,-27.213425
17.261137,-27.204086
17.348356,-27.194824
17.43557,-27.185608
17.522615,-27.176453
17.610203,-27.167343
17.697273,-27.158264
17.783958,-27.149292
17.870434,-27.140427
17.956646,-27.131653
18.213804,-27.114471
18.384367,-27.09343
18.726442,-27.068466
18.81027,-27.048126
19.14857,-27.028381
19.233812,-27.008743
19.658415,-26.985031
19.743088,-26.961807
20.248415,-26.93599
20.856544,-26.888138
21.01195,-26.855988
21.766165,-26.818817
21.992895,-26.78012
23.065235,-26.730148
25.264627,-26.612991
25.710285,-26.53125
26.65468,-26.491653
27.152622,-26.45517
27.69781,-26.430038
28.252417,-26.405075
28.853304,-26.380646
29.47685,-26.356445
30.074623,-26.336487
33.000282,-26.282776
33.80037,-26.257187
34.59368,-26.250885
37.340153,-26.24495
48.520794,-26.337173
56.840134,-27.120132
64.92569,-28.078415
72.16864,-29.187317
80.18104,-30.395325
84.52008,-31.43045
