depth,snowc
0.14514032,0.032299217
0.3088997,0.050138697
0.4625686,0.050022
0.60696894,0.050278205
0.7472552,0.05007241
0.8861126,0.050074343
1.023457,0.05002304
1.1600451,0.050226253
1.3164449,0.054717433
1.7061425,0.128752
1.8481035,0.050024666
1.9854273,0.050172765
2.1185575,0.0511763
2.2451854,0.05069701
2.3741302,0.050018873
2.5019877,0.05001128
2.6270795,0.050215572
2.948638,0.13130885
3.1904743,0.06859111
3.333234,0.050229795
3.45545,0.050111655
3.7109046,0.10002736
3.887625,0.05161318
4.1169133,0.088250905
4.9494476,0.35083553
5.051363,0.050129652
5.152964,0.050086442
5.368246,0.08842033
5.7280717,0.15133339
5.836818,0.05046655
6.154998,0.15040475
6.3522134,0.09114304
6.4579983,0.034447137
6.5786557,0.050400358
6.683785,0.05014236
6.7812395,0.05018193
6.8786936,0.050281703
6.9760222,0.05031503
7.0733676,0.05041965
7.1716332,0.050991766
7.267921,0.05005716
7.3640223,0.05004964
7.4599295,0.050037477
7.5600185,0.05039187
7.65571,0.050106544
7.751278,0.050128296
7.935461,0.057396017
8.050113,0.050121006
8.502058,0.13841891
9.095547,0.26075867
9.398135,0.11356992
9.50458,0.050040003
9.604164,0.050841365
9.695824,0.050162513
9.877662,0.09971028
10.113122,0.1018962
10.215024,0.05004556
10.3231,0.05030954
10.775846,0.25088847
10.897732,0.062232938
11.04716,0.046187077
11.182885,0.050183117
11.37861,0.100450784
11.824852,0.25155503
12.003135,0.100905
12.403998,0.18273953
12.754792,0.20039457
15.714789,1.3767462
18.213812,1.370121
18.904297,0.24594234
22.585121,1.9199972
26.232706,1.9199972
27.863426,0.97992337
29.30331,0.61993366
31.66882,1.4029993
32.420166,0.5
36.720394,2.9005544
40.463573,2.6204617
44.204826,2.6204617
48.42355,2.9932296
52.84799,3.183043
57.347626,3.2605605
62.066208,3.4424093
65.3836,2.43792
68.69308,2.43792
72.3326,2.71344
78.25986,4.45236
82.51239,3.24264
85.914734,2.65458
89.31263,2.65458
92.95261,2.94186
96.58982,2.94186
101.79785,4.26408
104.529945,2.23956
107.291176,2.31348
110.11857,2.42772
112.94568,2.42772
115.908325,2.54532
118.92759,2.62596
122.04079,2.70828
