depth,rhofirn
0.10695917,896.72986
0.18883145,900.0
0.2707037,900.0
0.352576,900.0
0.43444827,900.0
0.5163205,900.0
0.5981928,900.0
0.6800651,900.0
0.7619374,900.0
0.84380966,900.0
0.9256819,900.0
1.0075542,900.0
1.0894265,900.0
1.1712987,900.0
1.253171,900.0
1.3409486,900.0
1.4287262,900.0
1.5165037,900.0
1.6042813,900.0
1.6920589,900.0
1.7798364,900.0
1.867614,900.0
1.9553916,900.0
2.0431693,900.0
2.1309469,900.0
2.2187243,900.0
2.3065019,900.0
2.3942795,900.0
2.482057,900.0
2.5698347,900.0
2.6576123,900.0
2.7453897,900.0
2.8331673,900.0
2.920945,900.0
3.0087225,900.0
3.0965002,900.0
3.1842778,900.0
3.2720551,900.0
3.3598328,900.0
3.4476104,900.0
3.535388,900.0
3.6231656,900.0
3.7109432,900.0
3.7987206,900.0
3.8864982,900.0
3.9742758,900.0
4.0620537,900.0
4.158103,900.0
4.2541523,900.0
4.350202,900.0
4.4462514,900.0
4.5423007,900.0
4.6383505,900.0
4.7344,900.0
4.830449,900.0
4.926499,900.0
5.022548,900.0
5.1185975,900.0
5.2146473,900.0
5.3106966,900.0
5.406746,900.0
5.5027957,900.0
5.598845,900.0
5.6950994,900.0
5.791353,900.0
5.8876076,900.0
5.983862,900.0
6.080116,900.0
6.17637,900.0
6.2726245,900.0
6.3688784,900.0
6.4651327,900.0
6.561387,900.0
6.657641,900.0
6.7538953,900.0
6.9464035,900.0
7.1389117,900.0
7.3357196,900.0
7.532527,900.0
7.7293344,900.0
7.9261417,900.0
8.3197565,900.0
8.713372,900.0
9.12152,900.0
9.529669,900.0
9.937818,900.0
10.345966,900.0
10.768408,900.0
11.19085,900.0
12.035734,900.0
12.909326,900.0
13.782918,900.0
14.700344,900.0
15.617769,900.0
16.54259,900.0
17.46741,900.0
19.384792,900.0
21.302176,900.0
23.349957,900.0
25.46184,900.0
