depth,density_bulk
0.24972269,339.1209
0.43577567,490.64194
0.57855374,431.91458
0.71388173,428.8976
0.84169,419.19073
0.96827805,430.738
1.0950031,438.91388
1.4452254,532.2462
1.589271,535.8836
1.7271296,537.481
2.0385492,619.8864
2.1665857,556.4083
2.2963164,567.2062
2.7473705,695.63214
2.9176419,647.45636
3.0490258,615.21545
3.1748822,603.3644
3.3018682,610.96716
3.5678618,623.01794
3.814173,603.0162
4.1034317,627.2172
4.3423653,720.9558
4.4786186,644.7252
4.94875,608.44214
5.6836514,605.74335
5.9078474,602.9872
6.0027676,549.96295
6.095162,542.7721
6.190915,543.67737
6.2830977,544.5921
6.37477,545.4985
6.4664617,546.4156
6.5579987,547.34796
6.8211255,625.58606
6.922547,589.6245
7.022163,583.5796
7.3285713,672.31604
7.441058,629.6886
7.5498285,619.83655
7.7442513,637.0885
7.8515563,629.8761
7.9941716,703.8337
10.116779,670.49695
10.315958,637.4755
10.40417,601.8044
10.617965,618.9271
10.749905,702.64136
10.849147,636.9595
10.941169,624.12225
11.035401,622.81396
11.127636,626.2222
11.223593,638.92255
11.521596,694.78595
11.641829,692.80176
11.756895,687.46924
12.050331,757.5513
12.28702,699.3297
12.591731,755.8493
12.804276,748.4094
13.58364,694.8409
13.847643,712.0315
14.06945,778.6532
14.297896,707.86536
15.35429,687.8123
15.716798,665.58545
16.032076,635.7043
19.475615,719.215
20.791222,696.57776
21.824926,762.2771
22.508343,749.0371
23.237005,765.7823
24.516394,732.8549
25.374529,709.74396
26.168951,740.2204
26.967941,768.01776
27.571527,748.90466
28.054043,761.74713
28.234362,808.1204
32.986786,900.0
36.64485,900.0
40.30292,900.0
45.07675,900.0
49.85058,900.0
53.578846,900.0
57.307114,900.0
61.581093,900.0
65.940254,900.0
68.813934,900.0
71.687614,900.0
74.67429,900.0
77.66097,900.0
82.0556,900.0
86.79271,900.0
89.28071,900.0
91.85083,900.0
94.50494,900.0
97.244896,900.0
100.07257,900.0
102.98984,900.0
105.99856,900.0
