depth,density_bulk
0.091311395,842.7304
0.15683213,900.0
0.22963294,900.0
0.30243376,900.0
0.37523457,900.0
0.43347523,900.0
0.49171588,900.0
0.55209506,900.0
0.6275691,900.0
0.70304304,900.0
0.77851707,900.0
0.85399103,900.0
0.91437024,900.0
0.97474945,900.0
1.0351286,900.0
1.0955079,900.0
1.155887,900.0
1.2162663,900.0
1.2922975,900.0
1.3683286,900.0
1.4443598,900.0
1.520391,900.0
1.614303,900.0
1.708215,900.0
1.770823,900.0
1.833431,900.0
1.896039,900.0
1.958647,900.0
2.021255,900.0
2.083863,900.0
2.146471,900.0
2.209079,900.0
2.271687,900.0
2.3510962,900.0
2.4305053,900.0
2.5099144,900.0
2.5893235,900.0
2.6542299,900.0
2.719136,900.0
2.7840424,900.0
2.8489485,900.0
2.9138548,900.0
2.9787612,900.0
3.0436673,900.0
3.1085737,900.0
3.1734798,900.0
3.2383862,900.0
3.3032923,900.0
3.3681986,900.0
3.4331048,900.0
3.498011,900.0
3.5885,900.0
3.678989,900.0
3.7694778,900.0
3.8599668,900.0
3.950456,900.0
4.0409446,900.0
4.1314335,900.0
4.2219224,900.0
4.312412,900.0
4.4029007,900.0
4.4933896,900.0
4.5838785,900.0
4.6743674,900.0
4.7648563,900.0
4.8553452,900.0
4.945834,900.0
5.081568,900.0
5.217301,900.0
5.3530345,900.0
5.488768,900.0
5.624501,900.0
5.760235,900.0
6.0317016,900.0
6.3031683,900.0
6.574635,900.0
6.846102,900.0
7.117569,900.0
7.6605024,900.0
8.203436,900.0
8.74637,900.0
9.289304,900.0
9.944282,900.0
10.59926,900.0
11.254238,900.0
11.909216,900.0
13.313658,900.0
14.349311,900.0
15.384964,900.0
16.420618,900.0
17.45627,900.0
18.825356,900.0
20.194443,900.0
22.662712,900.0
25.386206,900.0
28.1097,900.0
30.482267,900.0
32.854836,900.0
34.486362,900.0
36.117886,900.0
