depth,snowc
0.105147965,0.000729792
0.19193959,0.0
0.27873123,0.0
0.36552283,0.0
0.45231447,0.0
0.5391061,0.0
0.6258977,0.0
0.71268934,0.0
0.799481,0.0
0.88627255,0.0
0.9730642,0.0
1.0598558,0.0
1.1466475,0.0
1.2334391,0.0
1.3202307,0.0
1.4070224,0.0
1.493814,0.0
1.5806055,0.0
1.6673971,0.0
1.7541888,0.0
1.8409804,0.0
1.927772,0.0
2.0145636,0.0
2.1013553,0.0
2.1881468,0.0
2.2749386,0.0
2.36173,0.0
2.4485219,0.0
2.5353134,0.0
2.6221051,0.0
2.7088966,0.0
2.7956884,0.0
2.88248,0.0
2.9692714,0.0
3.0560632,0.0
3.1428547,0.0
3.2296464,0.0
3.316438,0.0
3.4032297,0.0
3.4900212,0.0
3.576813,0.0
3.6636045,0.0
3.7503963,0.0
3.8371878,0.0
3.9239793,0.0
4.010771,0.0
4.097563,0.0
4.1843543,0.0
4.271146,0.0
4.3579373,0.0
4.4447293,0.0
4.531521,0.0
4.6183124,0.0
4.705104,0.0
4.7918954,0.0
4.8786874,0.0
4.965479,0.0
5.0522704,0.0
5.139062,0.0
5.225854,0.0
5.3126454,0.0
5.399437,0.0
5.4862285,0.0
5.659812,0.0
5.833395,0.0
6.0069785,0.0
6.1805615,0.0
6.354145,0.0
6.527728,0.0
6.701311,0.0
7.0484776,0.0
7.395644,0.0
7.7428107,0.0
8.089977,0.0
8.437143,0.0
8.78431,0.0
9.478643,0.0
10.1729765,0.0
10.86731,0.0
11.561643,0.0
12.255975,0.0
13.644641,0.0
15.033307,0.0
16.421972,0.0
17.810638,0.0
19.199305,0.0
20.58797,0.0
23.365303,0.0
26.142635,0.0
28.919968,0.0
31.697298,0.0
34.474632,0.0
37.251965,0.0
40.029293,0.0
42.806625,0.0
45.583958,0.0
48.36129,0.0
51.138622,0.0
53.915955,0.0
56.693287,0.0
