depth,dgrain
0.1080099,0.25961363
0.19480152,2.624418
0.28159314,2.624418
0.36838478,2.624418
0.45517638,2.624418
0.541968,2.624418
0.6287596,2.624418
0.71555126,2.624418
0.8023429,2.624418
0.8891345,2.624418
0.9759261,2.624418
1.0627178,2.624418
1.1495094,2.624418
1.236301,2.624418
1.3230926,2.624418
1.4098842,2.624418
1.4966758,2.624418
1.5834675,2.624418
1.6702591,2.624418
1.7570508,2.624418
1.8438424,2.624418
1.930634,2.624418
2.0174255,2.624418
2.1042173,2.624418
2.1910088,2.624418
2.2778006,2.624418
2.364592,2.624418
2.4513838,2.624418
2.5381753,2.624418
2.6249669,2.624418
2.7117586,2.624418
2.7985501,2.624418
2.885342,2.624418
2.9721334,2.624418
3.0589252,2.624418
3.1457167,2.624418
3.2325084,2.624418
3.3193,2.624418
3.4060917,2.624418
3.4928832,2.624418
3.5796747,2.1765573
3.6664665,2.1765573
3.753258,2.1765573
3.8400497,2.1765573
3.9268413,2.1765573
4.013633,2.1765573
4.100425,2.1765573
4.1872163,2.1765573
4.274008,2.1765573
4.3607993,2.1765573
4.447591,2.1765573
4.534383,2.1765573
4.6211743,2.1765573
4.707966,2.1765573
4.7947574,2.1765573
4.8815494,2.1765573
4.968341,2.1765573
5.0551324,2.1765573
5.228716,2.1765573
5.402299,2.1765573
5.575882,2.1765573
5.7494655,2.1765573
5.9230485,2.1765573
6.096632,2.1765573
6.270215,2.1765573
6.6173816,2.1765573
6.964548,2.1765573
7.3117146,2.1765573
7.658881,2.1765573
8.006047,2.1765573
8.353214,2.1765573
9.047547,2.1765573
9.74188,2.1765573
10.4362135,2.1765573
11.130546,2.1765573
11.824879,2.1765573
13.213545,2.1765573
14.602211,2.1765573
15.990877,2.1765573
17.379543,2.1765573
18.76821,2.1765573
20.156876,2.1765573
22.934206,2.1765573
25.711538,2.1765573
28.48887,2.1765573
31.266203,2.1765573
34.043533,2.1765573
36.820866,2.1765573
39.598198,1.3687377
42.37553,1.3687377
45.152863,1.3687377
47.930195,1.3687377
50.707527,1.3687377
53.48486,1.3687377
56.26219,1.3687377
59.03952,1.3687377
61.816853,1.3687377
64.594185,1.3687377
67.37152,1.3687377
70.14885,1.3687377
