depth,T_ice
0.062464297,0.0
0.13035463,0.0
0.22783846,-0.04977417
0.29793867,-0.6423645
0.36803886,-1.0051575
0.43813908,-1.3417053
0.50823927,-1.6496582
0.57833946,-1.9307556
0.6484397,-2.1893005
0.7185399,-2.4305115
0.7886401,-2.6591797
0.8587403,-2.8790588
0.9288405,-3.092682
0.9989407,-3.3013916
1.0690409,-3.5058289
1.1741912,-3.7561646
1.2793416,-4.0467224
1.3494418,-4.279999
1.419542,-4.46167
1.4896421,-4.6383667
1.5597423,-4.809967
1.6298425,-4.9765625
1.6999428,-5.138153
1.770043,-5.2948303
1.8401432,-5.446747
1.9102434,-5.593933
1.9715811,-5.727661
2.0329187,-5.84906
2.0942564,-5.967163
2.155594,-6.0820312
2.2169318,-6.1937256
2.2782695,-6.302368
2.3396072,-6.40802
2.4009447,-6.510742
2.471045,-6.617798
2.5411453,-6.728363
2.6112454,-6.8354187
2.6813457,-6.939026
2.7514458,-7.039337
2.821546,-7.136383
2.8916461,-7.230255
2.9617465,-7.3210144
3.0318468,-7.4087524
3.1019468,-7.4935303
3.1720471,-7.5753784
3.2421472,-7.6543884
3.3122475,-7.730591
3.3823476,-7.8040466
3.452448,-7.8748474
3.5225482,-7.942993
3.5926483,-8.008545
3.6627486,-8.071594
3.7328486,-8.132141
3.802949,-8.190277
3.8730493,-8.246002
3.9431493,-8.299438
4.0132494,-8.350555
4.0833497,-8.399475
4.15345,-8.4461975
4.2235503,-8.490784
4.29365,-8.533325
4.3637505,-8.573822
4.433851,-8.612335
4.503951,-8.648926
4.644151,-8.701019
4.7306666,-8.751373
4.817182,-8.78714
4.9902124,-8.837067
5.1632433,-8.894043
5.3362737,-8.942169
5.509304,-8.982117
5.682335,-9.014557
6.0283957,-9.052826
6.374457,-9.079742
6.720518,-9.0867
7.0665793,-9.077332
7.41264,-9.05484
7.7587013,-9.022034
8.104762,-8.981201
8.796885,-8.91095
9.489007,-8.803284
10.181129,-8.690796
11.322369,-8.543335
12.463609,-8.374847
13.604849,-8.224701
14.746088,-8.090912
16.001532,-7.9637146
17.256977,-7.8411865
18.687635,-7.71756
20.118292,-7.5914307
22.979609,-7.4078674
25.387356,-7.192688
27.875355,-7.001007
30.445477,-6.8117676
33.099583,-6.6248474
35.839542,-6.43927
38.667225,-6.253784
40.878036,-6.0898743
43.08885,-5.9478455
44.593204,-5.829376
