depth,T_ice
0.3263117,-2.5634766
0.47537413,-8.163422
0.62222004,-9.400513
0.7673337,-9.833252
0.91130644,-10.229736
1.0540183,-10.717712
1.1962842,-11.250671
1.3362027,-11.779816
1.5788642,-12.463959
2.0704193,-13.542755
2.210256,-14.337036
2.3419285,-14.670685
2.4680994,-14.985046
2.5943007,-15.282959
2.7181087,-15.563599
2.8413618,-15.826843
2.9635818,-16.074493
3.0850232,-16.306854
3.205707,-16.524597
3.3265274,-16.728973
3.5360692,-16.95404
3.6726747,-17.1474
3.813846,-17.290924
3.9470763,-17.418839
4.0697074,-17.5316
4.1943116,-17.633469
4.500263,-17.786118
4.6894593,-17.925934
4.798907,-18.003082
4.907866,-18.055511
5.0164,-18.102722
5.1245074,-18.145111
5.2324114,-18.183014
5.3397384,-18.216705
5.4473352,-18.246536
5.5539503,-18.272705
5.816489,-18.310516
5.936273,-18.335709
6.0522027,-18.347458
6.1657195,-18.356201
6.2793975,-18.36232
6.3942466,-18.366074
6.500493,-18.36766
6.6033564,-18.367523
6.805707,-18.365082
7.0105596,-18.356812
8.216569,-18.313019
8.459047,-18.23352
8.569905,-18.217377
8.764982,-18.20082
9.157296,-18.170471
9.254653,-18.146927
9.351094,-18.137192
9.44724,-18.127747
9.543616,-18.118546
9.640337,-18.109558
9.73587,-18.100876
10.085326,-18.082169
10.181911,-18.06572
10.276797,-18.058731
10.371159,-18.052124
10.465929,-18.045807
10.560263,-18.03978
10.654298,-18.034058
10.743279,-18.029205
10.846353,-18.024551
10.9397745,-18.01973
11.033575,-18.015244
11.127059,-18.011032
11.221268,-18.00708
11.314202,-18.003387
11.408147,-17.99997
11.501216,-17.99678
18.11566,-17.907745
23.755346,-17.867752
24.973421,-17.792725
25.938932,-17.768753
26.71807,-17.747955
27.45468,-17.728226
28.805943,-17.69989
29.589476,-17.669388
32.981346,-17.608109
33.900288,-17.536041
38.306667,-17.447205
55.219234,-17.100739
62.63999,-16.750732
69.94827,-16.564789
73.313156,-16.449158
78.7428,-16.368073
82.692696,-16.287994
86.689545,-16.226715
93.38234,-16.150238
98.197075,-16.07312
103.29614,-16.011017
106.01976,-15.96402
108.73451,-15.932404
111.651024,-15.900085
114.47871,-15.868286
117.44633,-15.837982
120.5161,-15.806122
