depth,T_ice
0.06231932,-4.4970703
0.14911094,-3.3409424
0.23590256,-2.800537
0.32269418,-2.8188782
0.40948582,-3.14563
0.49627742,-3.6079102
0.5830691,-4.110443
0.66986066,-4.609253
0.7566523,-5.088196
0.84344393,-5.5438843
0.93023556,-5.977661
1.0170271,-6.3921814
1.1038188,-6.789795
1.1906104,-7.1724243
1.277402,-7.5413513
1.3641937,-7.8976135
1.4509853,-8.241974
1.537777,-8.574982
1.6245686,-8.897125
1.7113602,-9.208832
1.7981517,-9.5104065
1.8849434,-9.802124
1.971735,-10.08429
2.0585268,-10.357025
2.1453183,-10.620575
2.2321098,-10.875122
2.3189015,-11.120819
2.405693,-11.357819
2.4924848,-11.586334
2.5792763,-11.806519
2.666068,-12.018585
2.7528596,-12.222687
2.8396513,-12.419037
2.9264429,-12.607849
3.0132346,-12.789337
3.1000261,-12.963684
3.1868176,-13.1311035
3.2736094,-13.29184
3.360401,-13.446045
3.4471927,-13.593964
3.5339842,-13.735809
3.620776,-13.871735
3.7075675,-14.002014
3.7943592,-14.126801
3.8811507,-14.246277
3.9679425,-14.360657
4.0547338,-14.470123
4.1415257,-14.57486
4.2066193,-14.662476
4.2717133,-14.735107
4.336807,-14.805298
4.4019003,-14.873169
4.4669943,-14.938721
4.532088,-15.002106
4.597182,-15.063293
4.6622753,-15.122437
4.727369,-15.179535
4.792463,-15.23465
4.8575563,-15.287872
4.9226503,-15.339264
4.987744,-15.388824
5.052838,-15.4366455
5.1179314,-15.482788
5.183025,-15.527313
5.248119,-15.570221
5.3132124,-15.611633
5.4434,-15.671478
5.5735874,-15.745605
5.703775,-15.814423
5.8339624,-15.878296
5.9641495,-15.9374695
6.2245245,-16.019745
6.4848995,-16.11377
6.7452745,-16.194122
7.005649,-16.262695
7.266024,-16.321045
7.526399,-16.370636
7.7867737,-16.41272
8.307524,-16.466217
8.65469,-16.509125
9.001857,-16.536865
9.69619,-16.570862
10.390523,-16.603271
11.084855,-16.629028
11.779188,-16.652008
12.473521,-16.674469
13.862187,-16.709198
15.250854,-16.760986
16.639519,-16.81604
18.028185,-16.87085
19.416851,-16.92212
20.805517,-16.966705
22.194183,-17.003479
24.971516,-17.051758
27.748848,-17.097992
30.526178,-17.128784
33.303513,-17.1492
36.080845,-17.162933
38.858173,-17.17241
41.635506,-17.179337
