depth,dgrain
0.10645769,0.23143442
0.19324932,2.0684395
0.28004095,2.0684395
0.36683255,2.0684395
0.4536242,2.0684395
0.5404158,2.0684395
0.62720746,2.0684395
0.71399903,2.0684395
0.80079067,2.0684395
0.8875823,2.0684395
0.97437394,2.0684395
1.0611656,2.0684395
1.1479572,2.0684395
1.2130508,1.1756121
1.2781446,1.1756121
1.3432384,1.1756121
1.408332,1.1756121
1.4951236,2.0684395
1.5819153,2.0684395
1.6687069,2.0684395
1.7554985,2.0684395
1.8422902,2.0684395
1.9290818,2.0684395
2.0158734,2.0684395
2.102665,2.0684395
2.1894567,2.0684395
2.2762482,2.0684395
2.36304,2.0684395
2.4498315,2.0684395
2.5366232,2.0684395
2.6234148,2.0684395
2.7102063,2.0684395
2.796998,2.0684395
2.8837895,2.0684395
2.9705813,2.0684395
3.0573728,2.0684395
3.1441646,2.0684395
3.230956,2.0684395
3.3177478,2.0684395
3.4045393,2.0684395
3.491331,2.0684395
3.5781226,2.0684395
3.6649141,2.0684395
3.751706,2.0684395
3.8384974,2.0684395
3.9252892,2.0684395
4.0120807,2.0684395
4.098872,2.0684395
4.185664,2.0684395
4.2724557,2.0684395
4.359247,2.0684395
4.4460387,2.0684395
4.5328307,2.0684395
4.619622,2.0684395
4.7064137,2.0684395
4.7932053,2.0684395
4.879997,2.0684395
4.966789,2.0684395
5.0535803,2.0684395
5.140372,2.0684395
5.2271633,2.0684395
5.3139553,2.0684395
5.400747,2.0684395
5.4875383,2.0684395
5.57433,2.0684395
5.6611214,2.0684395
5.7479134,2.0684395
5.834705,2.0684395
5.9214964,2.0684395
6.09508,2.0684395
6.268663,2.0684395
6.442246,2.0684395
6.6158295,2.0684395
6.7894125,2.0684395
7.136579,2.0684395
7.4837456,2.0684395
7.830912,2.0684395
8.178079,2.0684395
8.525245,1.3908186
8.872412,1.3908186
9.566745,1.3908186
10.261078,1.3908186
10.955411,1.3908186
11.649744,1.3908186
12.344076,1.3908186
13.038409,1.3908186
13.732742,1.3908186
15.121408,1.3908186
16.510075,1.3908186
17.89874,1.3908186
19.287407,1.3908186
20.676073,1.3908186
22.06474,1.3908186
24.84207,1.3908186
27.619402,1.3908186
30.396734,1.3908186
33.174065,1.3908186
35.951397,1.3908186
38.72873,1.3908186
41.50606,1.3908186
