depth,rhofirn
0.24972269,316.41217
0.43577567,361.63046
0.57855374,385.82108
0.71388173,396.1998
0.84169,405.95883
0.96827805,412.15616
1.0950031,416.1461
1.4452254,425.01868
1.589271,441.71933
1.7271296,450.40268
2.0385492,464.91644
2.1665857,478.84967
2.2963164,485.50665
2.7473705,498.76993
2.9176419,511.76218
3.0490258,515.8877
3.1748822,517.4362
3.3018682,518.9834
3.5678618,521.1628
3.814173,524.5451
4.1034317,527.47186
4.3423653,529.73315
4.4786186,532.33136
4.94875,535.2655
5.6836514,537.83374
5.9078474,540.7863
6.0027676,541.87305
6.095162,542.7721
6.190915,543.67737
6.2830977,544.5921
6.37477,545.4985
6.4664617,546.4156
6.5579987,547.34796
6.8211255,549.4854
6.922547,552.2686
7.022163,553.60876
7.3285713,556.83356
7.441058,560.5055
7.5498285,562.35504
7.7442513,564.94305
7.8515563,567.4374
7.9941716,569.7396
10.116779,583.6183
10.315958,591.3993
10.40417,592.2989
10.617965,593.458
10.749905,595.03217
10.849147,596.1858
10.941169,597.05554
11.035401,597.9385
11.127636,598.84
11.223593,599.7054
11.521596,601.6775
11.641829,603.9322
11.756895,605.2192
12.050331,607.64136
12.28702,610.8212
12.591731,613.95886
12.804276,616.72833
13.58364,620.1239
13.847643,623.1618
14.06945,624.7682
14.297896,626.4105
15.35429,630.3251
15.716798,634.03876
16.032076,635.7043
19.475615,647.16864
20.791222,659.3578
21.824926,665.76105
22.508343,670.89264
23.237005,673.7485
24.516394,678.00507
25.374529,681.9636
26.168951,685.3387
26.967941,688.7209
27.571527,691.4592
28.054043,693.27356
28.234362,694.4709
32.986786,900.0
36.64485,900.0
40.30292,900.0
45.07675,900.0
49.85058,900.0
53.578846,900.0
57.307114,900.0
61.581093,900.0
65.940254,900.0
68.813934,900.0
71.687614,900.0
74.67429,900.0
77.66097,900.0
82.0556,900.0
86.79271,900.0
89.28071,900.0
91.85083,900.0
94.50494,900.0
97.244896,900.0
100.07257,900.0
102.98984,900.0
105.99856,900.0
