depth,snic
0.0807678,0.071722485
0.16755943,0.078125
0.25435105,0.078125
0.34114268,0.078125
0.4279343,0.078125
0.5147259,0.078125
0.60151756,0.078125
0.6883092,0.078125
0.77510077,0.078125
0.8618924,0.078125
0.94868404,0.078125
1.0354756,0.078125
1.1222672,0.078125
1.2090589,0.078125
1.2958505,0.078125
1.3826421,0.078125
1.4694338,0.078125
1.5562254,0.078125
1.643017,0.078125
1.7298087,0.078125
1.8166003,0.078125
1.9033918,0.078125
1.9901835,0.078125
2.076975,0.078125
2.1637669,0.078125
2.2505584,0.078125
2.33735,0.078125
2.4241416,0.078125
2.5109332,0.078125
2.597725,0.078125
2.6845164,0.078125
2.7713082,0.078125
2.8580997,0.078125
2.9448915,0.078125
3.031683,0.078125
3.1184747,0.078125
3.2052662,0.078125
3.2920578,0.078125
3.3788495,0.078125
3.465641,0.078125
3.5524328,0.078125
3.6392243,0.078125
3.726016,0.078125
3.8128076,0.078125
3.8995993,0.078125
3.9863908,0.078125
4.0731826,0.078125
4.159974,0.078125
4.2467656,0.078125
4.333557,0.078125
4.420349,0.078125
4.5071406,0.078125
4.593932,0.078125
4.6807237,0.078125
4.7675157,0.078125
4.854307,0.078125
4.9410987,0.078125
5.1146817,0.15625
5.288265,0.15625
5.4618483,0.15625
5.635432,0.15625
5.809015,0.15625
5.9825983,0.15625
6.1561813,0.15625
6.503348,0.3125
6.8505144,0.3125
7.197681,0.3125
7.5448475,0.3125
7.892014,0.3125
8.586347,0.625
9.28068,0.625
9.975013,0.625
10.669346,0.625
11.363679,0.625
12.058012,0.625
13.446678,1.25
14.835343,1.25
16.22401,1.25
17.612677,1.25
19.00134,1.25
20.390007,1.25
21.778673,1.25
24.556005,2.5
27.333338,2.5
30.11067,2.5
32.888,2.5
35.665333,2.5
38.442665,2.5
41.219997,2.5
43.99733,2.5
46.774662,2.5
49.551994,2.5
52.329327,2.5
55.106655,2.5
57.883987,2.5
60.66132,2.5
63.438652,2.5
66.21599,2.5
68.99332,2.5
71.770645,2.5
