depth,snowc
0.30972287,0.09007614
0.45868188,0.05000727
0.60540074,0.050060973
0.75013727,0.050025385
0.89357597,0.05010472
1.0361583,0.050282832
1.1786826,0.050724257
1.3181273,0.05005639
1.5527762,0.08399753
1.8628745,0.09889923
2.0265086,0.049967404
2.1632063,0.050002847
2.2985168,0.050111625
2.4238799,0.05026347
2.5477548,0.050051507
2.670658,0.05000872
2.7928262,0.05003669
2.914159,0.050006293
3.034753,0.050002042
3.1546564,0.05001004
3.2748787,0.050449863
3.483878,0.06615365
3.6199968,0.050074127
3.760938,0.050054226
3.894286,0.050559144
4.1416035,0.10003799
4.6112757,0.17990091
5.474952,0.40161395
5.841003,0.16530073
5.957794,0.050455257
6.4104424,0.20056441
6.520344,0.0500097
6.9250803,0.18176986
7.0282583,0.050368134
7.129818,0.05046031
7.2306356,0.050219435
7.331391,0.050311353
7.4313555,0.050034687
7.531483,0.050231475
7.631217,0.050146174
7.730499,0.05002763
7.830073,0.05028294
7.9289246,0.05002348
8.027637,0.050056107
8.127121,0.050551977
8.342601,0.06883
8.459589,0.05000499
8.560863,0.050028376
8.65839,0.05022981
9.037969,0.16738303
9.134086,0.05003345
9.230105,0.050076853
9.326085,0.05014773
9.421694,0.050043505
9.51841,0.050711416
9.61381,0.050107796
9.950255,0.1607853
10.046923,0.051202726
10.141698,0.05028515
10.236026,0.050128363
10.424115,0.10019345
10.517971,0.05011334
10.700545,0.07918127
11.356104,0.3506647
11.737346,0.17741632
12.38026,0.35232124
13.389465,0.5421222
13.766275,0.18287906
14.706887,0.50043696
15.879556,0.5471635
16.573257,0.40160483
17.792864,0.64804286
18.813658,0.60269415
19.621855,0.3863717
23.505247,2.2653024
28.093893,2.6794991
32.664925,2.6794991
33.582516,0.6
37.983215,2.914336
42.7137,3.2789347
47.441376,3.2789347
51.51139,2.8850136
55.570473,2.8850136
59.667156,2.9666781
63.17496,2.5618093
69.5643,4.87584
72.92885,2.71344
78.35801,4.45236
82.307465,3.24264
86.30415,3.47784
89.65051,2.84358
92.996346,2.84358
97.810585,4.12464
102.90907,4.40688
105.63215,2.31348
108.34661,2.38908
111.26229,2.46636
114.089966,2.54532
117.05715,2.62596
120.126366,2.70828
