depth,snowc
0.18181507,0.056989614
0.4380868,0.07877547
0.58764195,0.050055046
0.7350639,0.0500225
0.8809802,0.050040796
1.0256122,0.050031595
1.1690648,0.0500037
1.3114681,0.0500022
1.4534082,0.050213125
1.595331,0.05062681
2.0060148,0.12873776
2.149733,0.050281122
2.284777,0.050236586
2.4137974,0.050084546
2.5420532,0.050169423
2.6692564,0.05010864
2.7957718,0.050165433
2.921207,0.050047282
3.0458128,0.05001695
3.1699517,0.050136637
3.3837771,0.06871568
3.504622,0.050041113
3.624557,0.050005186
3.743909,0.050079454
3.8624644,0.05003865
3.9803004,0.05000556
4.0975313,0.050004106
4.2143745,0.050082956
4.3305197,0.05001971
4.7195053,0.16352978
4.8330026,0.05008943
4.9457464,0.050004408
5.058033,0.05003199
5.169903,0.050061703
5.2816725,0.050221816
5.3927393,0.05010241
5.5035844,0.05019158
5.6149163,0.050596766
5.724553,0.050005905
5.8339334,0.050066896
6.16711,0.12827837
6.2745748,0.050061453
6.381835,0.050143547
6.4885864,0.050072446
6.595583,0.050347593
6.7017484,0.0501097
6.8078594,0.05023179
6.9132066,0.050013278
7.034452,0.05538867
7.3320937,0.14148372
7.4358816,0.050000004
7.5402617,0.05043134
7.644262,0.050389193
7.7476215,0.050213557
7.8508186,0.050264355
7.9533176,0.050048877
8.055897,0.05020984
8.157942,0.050066493
8.259762,0.05007281
8.361361,0.050078258
8.652337,0.12943806
8.752856,0.05003597
8.853696,0.050309837
8.954522,0.05041269
9.054713,0.050201733
9.400792,0.15862559
9.4995775,0.050005354
9.598308,0.050079543
9.697028,0.050173994
9.795255,0.050017815
9.893273,0.050004985
9.991218,0.050057426
10.088934,0.050029743
10.186425,0.050002843
10.284306,0.050291613
10.5264635,0.120557696
10.623214,0.050036732
10.7200985,0.050193205
10.816457,0.05000457
25.240005,8.004112
33.783302,5.0312314
35.085503,0.7751963
36.02166,0.6
37.792667,1.1420295
44.197586,4.211424
66.675896,15.467266
73.38228,4.87584
77.10299,2.71344
81.091675,2.91504
85.36557,3.13008
89.85799,3.35856
94.47786,3.60048
98.13683,2.94186
101.7949,2.94186
107.01398,4.26408
112.585175,4.55304
118.26882,4.85544
121.24806,2.54532
124.28211,2.62596
127.41114,2.70828
