depth,snowc
0.20932862,0.050931934
0.36308098,0.050162926
0.506929,0.050181787
0.6464808,0.050082684
0.77808374,0.050191533
0.90689844,0.050214484
1.2664278,0.114423044
1.4221034,0.050166115
1.555374,0.050517123
1.6787168,0.050039545
1.79968,0.050161064
1.9197736,0.050368287
2.0415244,0.050014365
2.1585276,0.050311055
2.3387752,0.07448035
2.5315065,0.062968686
2.6673293,0.05008544
2.8850796,0.057320688
3.0268474,0.05025662
3.15873,0.05025769
3.3001423,0.050028853
3.4217775,0.050985076
3.5421424,0.050029572
3.6608293,0.050215237
3.7804263,0.05042042
3.9382422,0.06403303
4.0838113,0.034489777
4.2671614,0.051292703
4.41498,0.050049633
4.54979,0.05004894
4.702711,0.05028341
5.227925,0.18780623
5.371995,0.050516635
5.4930444,0.050608445
5.5976853,0.05012965
5.8731413,0.12872708
6.1713257,0.15095286
6.4783254,0.14642084
6.74777,0.07334404
7.435231,0.23810159
7.5750384,0.050363284
7.802525,0.08689327
8.06042,0.08393157
8.600736,0.20120227
8.840253,0.10029972
8.960641,0.04876477
9.120728,0.03999102
9.241956,0.050130352
9.549729,0.15055306
9.874692,0.15045539
10.035177,0.051284242
10.609251,0.25084162
10.9082775,0.11402621
11.137743,0.100683756
11.410819,0.15058303
11.505264,0.05001381
11.596233,0.050308876
11.740486,0.07447595
14.33172,1.0114845
15.456472,0.5789799
16.39281,0.29939225
19.813072,1.4796281
20.529583,0.3887062
21.572662,0.4597296
22.844803,0.48804122
23.909872,0.5788992
24.813147,0.29777813
26.078299,0.52235454
26.964012,0.4401283
28.19824,0.75
28.504385,0.2
28.657934,0.110376
28.750551,0.0648375
28.853472,0.0719033
28.966516,0.0794647
33.440533,3.2412431
36.35923,2.1456406
39.277905,2.1456406
43.737434,3.393987
48.192932,3.393987
49.317684,0.9000215
52.222378,2.5618093
55.12672,2.5618093
57.835087,2.43792
60.543453,2.43792
63.557903,2.71344
66.79632,2.91504
70.27362,3.13008
74.00476,3.35856
78.00465,3.60048
82.28823,3.85584
86.87042,4.12464
89.3183,2.20344
91.766174,2.20344
94.37829,2.35128
96.9904,2.35128
99.73036,2.46636
102.558044,2.54532
105.4753,2.62596
108.484024,2.70828
