depth,T_ice
0.27192533,-1.4746094
0.42479485,-5.65921
0.56811583,-6.847473
0.708976,-7.1877136
0.84831905,-7.4567566
0.9861245,-7.82193
1.1222885,-8.250458
1.2685714,-8.700653
1.6148281,-9.388947
1.7571331,-9.998871
1.8946569,-10.3168335
2.0266492,-10.608398
2.153723,-10.8776245
2.2832909,-11.130768
2.4146755,-11.373077
2.5342927,-11.599396
2.6551642,-11.810699
2.84884,-12.071533
3.0438485,-12.334473
3.1833386,-12.523376
3.3160143,-12.677704
3.4461112,-12.817413
3.57678,-12.944916
3.894363,-13.114807
4.961595,-13.574463
5.1628795,-13.757965
5.401886,-13.807007
5.519326,-13.837372
5.843365,-13.870941
5.9422464,-13.891815
6.334148,-13.9105835
6.446425,-13.9175415
6.5436535,-13.919495
6.641002,-13.920563
6.7382593,-13.920929
6.8371897,-13.920654
6.934187,-13.9198
7.0310144,-13.918488
7.127449,-13.916809
7.2236495,-13.914825
7.4115043,-13.91156
7.50694,-13.907898
7.6915197,-13.904846
7.803413,-13.901764
8.24197,-13.896606
8.827744,-13.889801
9.112838,-13.891022
9.219732,-13.893494
9.31847,-13.895355
9.410096,-13.897522
9.501548,-13.899963
9.592979,-13.9027405
9.819974,-13.907593
9.921631,-13.91394
10.024251,-13.918488
10.116357,-13.92337
10.206995,-13.928436
10.29795,-13.933807
10.388169,-13.939484
10.478319,-13.945435
10.597878,-13.952423
10.862147,-13.9635315
10.969791,-13.975525
11.0595455,-13.983673
11.504419,-14.0078125
11.681872,-14.039856
11.875529,-14.056824
12.412007,-14.093964
12.970544,-14.155853
13.720472,-14.230377
16.711464,-14.435242
17.71977,-14.600342
18.395863,-14.657715
22.757647,-14.798889
26.20097,-14.8654175
27.14273,-14.8628845
30.050156,-14.853943
39.766254,-14.772491
43.592506,-14.630096
47.414913,-14.546722
50.85205,-14.463989
54.180542,-14.383514
57.70332,-14.297791
61.212368,-14.204041
66.10026,-14.084503
69.6227,-13.953827
73.38166,-13.834625
77.38383,-13.700043
81.63222,-13.549164
85.034645,-13.403442
88.43276,-13.270569
92.09,-13.130524
95.74419,-12.983093
99.66746,-12.828827
103.588875,-12.667786
107.79766,-12.500275
112.005104,-12.326752
114.967766,-12.1770935
117.987114,-12.05368
121.10039,-11.927795
