depth,T_ice
0.078817986,0.0
0.1665598,-0.0019226074
0.2543016,-0.079071045
0.34204343,-0.13772583
0.42978522,-0.1956482
0.51752704,-0.25265503
0.60526884,-0.30862427
0.6930107,-0.36346436
0.77206224,-0.41448975
0.85111386,-0.46200562
0.9301654,-0.508728
1.009217,-0.554657
1.0882685,-0.59991455
1.1673201,-0.64456177
1.2463717,-0.68862915
1.3254232,-0.73217773
1.4044749,-0.77526855
1.4835265,-0.8179016
1.5625781,-0.8600769
1.6416296,-0.90179443
1.7206812,-0.94311523
1.7997328,-0.98394775
1.8787843,-1.024353
1.9578359,-1.06427
2.0527704,-1.107666
2.1477048,-1.1543274
2.242639,-1.2002563
2.3375735,-1.2453918
2.432508,-1.2897949
2.5274425,-1.333374
2.622377,-1.3761292
2.7219412,-1.4190979
2.8215055,-1.4621277
2.9210699,-1.5042114
3.0206342,-1.5453491
3.1201987,-1.5855103
3.219763,-1.6246643
3.3193274,-1.6628113
3.4188917,-1.6999817
3.5232341,-1.736969
3.6275766,-1.7737122
3.731919,-1.8093567
3.8362615,-1.8438416
3.940604,-1.8772278
4.0449467,-1.9094543
4.149289,-1.9405823
4.2536316,-1.9706116
4.3629026,-2.000183
4.4721737,-2.0292664
4.5814443,-2.0571594
4.6907153,-2.0838623
4.7999864,-2.1094055
4.9092574,-2.1338196
5.0185285,-2.1571045
5.1277995,-2.1792297
5.242152,-2.2007751
5.3565044,-2.2215881
5.4708567,-2.241211
5.5852094,-2.259674
5.8139143,-2.2857666
6.0426188,-2.3164673
6.281797,-2.343933
6.5209746,-2.36792
6.7601523,-2.388153
6.9993305,-2.4048767
7.499262,-2.4259033
7.9991937,-2.44281
8.52134,-2.4509583
9.043488,-2.4519958
9.588498,-2.447876
10.133509,-2.4400635
11.126988,-2.4263
12.120467,-2.407257
13.165977,-2.3895264
14.211486,-2.3739014
15.435595,-2.3587036
16.659702,-2.3424988
17.883812,-2.3243713
19.10792,-2.3022766
20.483665,-2.2740479
21.859411,-2.258545
24.610903,-2.2023926
27.099438,-2.1362
29.867926,-2.0728455
32.636414,-2.0117798
34.7115,-1.9638367
36.78658,-1.9258118
38.86166,-1.8902893
40.93674,-1.8566895
43.105534,-1.8237305
45.434895,-1.789917
47.84264,-1.7550659
50.330643,-1.7196045
52.90076,-1.6833496
55.55487,-1.6461792
58.29483,-1.6080933
61.12251,-1.5690308
64.03977,-1.5283813
65.544136,-1.4938354
67.04849,-1.4790955
