depth,snowc
0.065335624,0.045346618
0.13856424,0.049783338
0.2381286,0.08962231
0.33769298,0.08962231
0.43725732,0.08962231
0.5368217,0.08962231
0.63638604,0.08962231
0.7359504,0.08962231
0.8402929,0.093923286
0.9185497,0.07044247
0.99680656,0.07044247
1.0750635,0.07044247
1.1663631,0.08218288
1.2576628,0.08218288
1.3620052,0.093923286
1.4663477,0.093923286
1.5706902,0.093923286
1.6799611,0.09835971
1.7892321,0.09835971
1.8985032,0.09835971
2.007774,0.09835971
2.1170452,0.09835971
2.2263162,0.09835971
2.3355873,0.09835971
2.4448583,0.09835971
2.5449166,0.09006698
2.644975,0.09006698
2.7378864,0.083633624
2.8343713,0.0868503
2.930856,0.0868503
3.0309143,0.09006698
3.1381197,0.09650033
3.245325,0.09650033
3.3025014,0.051466845
3.3596776,0.051466845
3.419472,0.053823657
3.4792664,0.053823657
3.539061,0.053823657
3.6287527,0.08073548
3.7184443,0.08073548
3.808136,0.08073548
3.8978279,0.08073548
3.9875195,0.08073548
4.0772114,0.08073548
4.145154,0.061158534
4.213097,0.061158534
4.289189,0.06849341
4.36528,0.06849341
4.441372,0.06849341
4.5038633,0.056251343
4.5663548,0.056251343
4.628846,0.056251343
4.6913376,0.056251343
4.753829,0.056251343
4.816321,0.056251343
4.9413037,0.11250269
5.0662866,0.11250269
5.1912694,0.11250269
5.316252,0.11250269
5.4467893,0.117501915
5.577326,0.117501915
5.8383994,0.23500383
6.0994725,0.23500383
6.360546,0.23500383
6.6330514,0.24529417
6.9055567,0.24529417
7.1780624,0.24529417
7.4505677,0.24529417
8.0191,0.51176125
8.587632,0.51176125
9.192786,0.544726
9.79794,0.544726
10.403094,0.544726
11.008248,0.544726
11.661077,0.58764
12.313905,0.58764
13.619562,1.17528
15.02227,1.26264
16.424978,1.26264
17.932203,1.35672
19.930082,1.79838
22.173288,2.01921
24.416496,2.01921
27.15139,2.4618
29.886284,2.4618
31.933327,1.8426337
33.98037,1.8426337
36.07506,1.8855263
38.169754,1.8855263
40.422592,2.02788
42.751953,2.09676
45.1597,2.16732
47.6477,2.23956
50.21782,2.31348
52.87193,2.38908
55.61189,2.46636
58.439568,2.54532
61.356834,2.62596
62.86119,1.35414
64.36555,1.35414
