depth,snic
0.16384234,0.0063661095
0.23572463,0.0058393036
0.30582485,0.0
0.37592503,0.0
0.44602525,0.0
0.51612544,0.0
0.5862256,0.0
0.6563259,0.0
0.72642606,0.0
0.79652625,0.0
0.8666265,0.0
0.9717768,0.0
1.0769271,0.0
1.1470273,0.0
1.2171276,0.0
1.2872277,0.0
1.3573279,0.0
1.4274281,0.0
1.4975283,0.0
1.5676285,0.0
1.6377287,0.0
1.725354,0.0
1.8129792,0.0
1.9181296,0.0
2.02328,0.0
2.1284301,0.0
2.2335806,0.0
2.3387308,0.0
2.408831,0.0
2.4789312,0.0
2.5490315,0.0
2.6191316,0.0
2.6892319,0.0
2.759332,0.0
2.8294322,0.0
2.8995326,0.0
2.9696326,0.0
3.039733,0.0
3.109833,0.0
3.1799333,0.0
3.2500334,0.0
3.3201337,0.0
3.390234,0.0
3.460334,0.0
3.5304344,0.0
3.6005344,0.0
3.6706347,0.0
3.7407348,0.0
3.8272502,0.0
3.9137654,0.0
4.000281,0.0
4.173311,0.0
4.2598267,0.0
4.346342,0.0
4.4761147,0.0
4.605888,0.0
4.7789183,0.0
4.9519486,0.0
5.1249795,0.0
5.29801,0.0
5.4710402,0.0
5.8171015,0.0
6.1631627,0.0
6.509224,0.0
6.855285,0.0
7.201346,0.0
7.547407,0.0
7.8934684,0.0
8.58559,0.0
9.277713,0.0
10.044927,0.0
10.812141,0.0
11.937231,0.0
13.06232,0.0
14.187409,0.0
15.312498,0.0
16.437588,0.0
17.562677,0.0
19.812855,0.0
22.07619,0.0
24.483938,0.0
26.97194,0.0
29.542059,0.0
32.196167,0.0
34.936127,0.0
37.763805,0.0
40.681072,0.0
43.68979,0.0
46.46712,2.5
49.244453,2.5
52.021786,2.5
54.799118,2.5
57.576447,2.5
60.35378,2.5
63.13111,2.5
65.90845,2.5
68.685776,2.5
71.46311,2.5
74.24044,2.5
77.01777,2.5
