depth,density_bulk
0.16338207,334.23758
0.32055154,319.91147
0.47818395,323.96588
0.6301845,329.06598
0.78000915,333.72647
0.9284018,337.69684
1.0747935,342.0649
1.2192332,347.15274
1.361286,352.24683
1.5014068,356.91763
1.6394742,362.44858
1.7753628,367.98294
2.009645,407.03265
2.1398106,384.54865
2.2683954,388.88837
2.395796,392.91666
2.521825,396.7734
2.646546,400.85837
2.7701302,404.76895
2.892852,408.33707
3.032588,417.1305
3.152748,416.05014
3.2720695,419.3229
3.5004897,434.15848
3.6170964,429.19217
3.7330244,432.11844
3.9242592,440.43832
4.0379276,439.9066
4.2168202,443.8203
4.5572705,449.56158
4.761692,458.09296
4.870901,458.5568
4.979489,460.74496
5.087504,462.93707
5.200284,484.18182
5.307849,467.40094
5.4165955,469.45438
5.5226655,471.46783
5.6282773,473.3865
5.733704,475.22403
5.8386645,477.02905
5.94321,478.82266
6.0473943,480.58072
6.1511126,482.28287
6.2544756,484.0054
6.3574085,485.70914
6.540692,518.7209
7.2482777,495.21674
7.3633904,506.06174
7.462837,502.71136
7.562066,504.08032
7.7542768,515.7818
9.127548,517.243
9.227961,543.7132
9.323462,526.47015
9.419088,527.5568
9.513768,528.6313
9.608173,529.68
9.702997,530.7073
9.797175,531.724
9.891396,532.735
9.985189,533.7342
10.078713,534.714
10.172135,535.6989
10.265292,536.67737
10.432615,567.4882
13.670216,555.1612
14.108681,570.08026
14.805141,574.23987
15.691011,580.26324
16.035519,584.60236
17.194628,589.99023
17.796616,595.6375
18.48883,599.61395
19.278582,604.241
20.172806,609.7486
21.718552,620.4573
22.910892,623.1539
23.558636,625.46466
24.236282,632.6796
25.691912,640.1759
30.001215,651.49524
30.975801,668.22455
32.002422,665.80396
33.073517,669.2802
34.117596,719.5489
35.278225,677.8671
46.179703,706.9729
49.401943,729.3627
54.50027,756.5268
58.147305,771.0675
63.92204,798.8071
68.05216,813.0556
72.47901,813.19714
79.488464,839.264
87.04859,860.1167
92.491135,863.89844
98.29116,863.9406
101.33008,863.9715
104.46419,863.9919
