depth,snowc
0.15758464,0.05020304
0.31274277,0.05029409
0.46636453,0.050508883
0.6168452,0.050051652
0.76714885,0.050484754
0.914918,0.05008331
1.0612308,0.0500425
1.206576,0.0502116
1.3498008,0.050067376
1.4910158,0.05012124
1.6300031,0.050082292
1.7684526,0.050554276
1.9038929,0.050029684
2.0391707,0.05048117
2.172008,0.050030407
2.3041933,0.050208967
2.4351091,0.0501274
2.5647292,0.050024554
2.780602,0.08428221
2.908362,0.050561212
3.0348582,0.050496023
3.249388,0.08655827
3.372808,0.050269675
3.495548,0.05031165
3.6182213,0.050589964
3.7401004,0.050562575
3.9578946,0.09042019
4.0768,0.050278436
4.1947107,0.05017506
4.312059,0.050225735
4.428915,0.05028573
4.5446277,0.050047457
4.6597056,0.05001314
4.774298,0.050032765
4.8884063,0.05004502
5.1057734,0.09519357
5.3288627,0.09943034
5.4408135,0.050241314
5.5518136,0.05002867
5.662382,0.050034977
5.7739887,0.05069899
5.884688,0.050472498
5.994082,0.05005459
6.103611,0.050290093
6.212307,0.050077923
6.320797,0.050149716
6.4288564,0.050117135
6.536537,0.05010796
6.7384915,0.09318714
6.8450413,0.050064854
6.952557,0.05067982
7.0585656,0.050121397
7.165546,0.050727896
7.272514,0.050865337
7.377772,0.050187312
7.4836936,0.050636
7.5895576,0.050737526
7.6942534,0.050301883
7.7988987,0.05039924
7.9028335,0.050176468
8.211782,0.1480062
8.314763,0.050212227
8.417715,0.050318234
8.519794,0.05000575
8.621729,0.05004594
8.723847,0.050248783
8.825447,0.050109237
8.926606,0.050007902
9.028306,0.05038859
9.129326,0.050160654
9.229875,0.050031886
9.330229,0.05003654
20.464497,6.131957
28.204638,4.463401
33.178432,3.044244
33.41802,0.15
33.73702,0.2
34.611664,0.55
35.419968,0.510376
36.05109,0.3998855
36.808937,0.481768
38.16507,0.8662745
42.695015,2.939944
44.65787,1.2873063
47.803265,2.0767152
53.79317,4.0132847
57.425648,2.4715257
61.768696,3.01182
66.09433,3.01182
72.94392,4.87584
78.61755,4.14492
84.774506,4.61364
91.4738,5.12772
96.26347,3.72648
101.15228,3.98856
106.377525,4.26408
109.12143,2.23956
114.62965,4.70256
123.49651,7.63764
126.62718,2.70828
