depth,snic
0.272386,0.023410354
0.42298898,0.0
0.5715956,0.0
0.7178836,0.0
0.862456,0.0
1.0057002,0.0
1.1475834,0.0
1.2883334,0.0
1.5148752,0.00069742586
2.086788,0.066830486
2.2182558,0.002211256
2.34596,0.0
2.4731195,0.0
2.5986326,0.0
2.7232883,0.0
2.8472152,0.0
2.9702063,0.0
3.093455,0.0
3.2158265,0.0
3.355662,0.046001457
3.4953024,0.01991054
3.6429868,0.02855795
3.7687085,0.009533479
3.894188,0.010283074
4.4653625,0.06031146
4.5764236,0.0
4.6869073,0.0
4.7969513,0.0
4.906519,0.0
5.016602,0.0
5.125915,0.0
5.2353983,0.0
5.589202,0.014649212
5.707525,0.010034495
5.8249717,0.010261083
5.9394617,0.008443742
6.169603,0.018108137
6.280183,0.0056927856
6.475145,0.005773635
6.6027536,0.008445123
6.7110615,0.004874832
6.8136935,0.0
6.916276,0.0
7.0182977,0.0
7.120507,0.0
7.222517,0.0
7.324932,0.0
7.425901,0.0
7.526584,0.0
7.628177,0.0
7.728442,0.0
7.8290377,0.0
8.05833,0.05588179
8.168567,0.009977161
8.267721,0.0
8.366709,0.0
8.801985,0.028331434
8.899434,0.0
8.9966755,0.0
9.093732,0.0
9.19069,0.0
9.287561,0.0
9.38422,0.0
9.594471,0.0092503205
9.691696,0.0
9.787661,0.0
9.883258,0.0
10.074936,0.0
10.335083,0.013220712
10.995537,0.0
11.30209,0.034287497
12.137782,0.0
13.09777,0.024109429
13.510542,0.06683122
14.322749,0.0022146266
15.332471,0.17461573
22.439474,0.3180993
26.49225,0.17592576
31.293316,0.2567582
32.458042,0.0
32.61011,0.0
33.928795,0.0
35.791607,0.0
54.584682,0.0
58.467503,0.0
62.687836,0.0
69.41668,0.0
73.1449,0.0
77.07706,0.0
81.24509,0.0
84.569756,0.0
87.89139,0.0
91.419106,0.0
94.94562,0.0
99.981674,0.0
105.35841,0.0
110.852196,0.0
116.70468,0.0
119.70369,0.0
122.79645,0.0
