depth,snowc
0.38297632,0.10530771
0.5304582,0.050137933
0.67559105,0.050017435
0.8193737,0.050105248
0.96151996,0.050021227
1.1023121,0.050003324
1.307527,0.070454895
1.4853232,0.045796517
1.6393052,0.050016467
1.77738,0.0500003
1.9120988,0.050243363
2.043987,0.050044887
2.4481504,0.15673885
2.7110124,0.07076239
2.8572426,0.050005548
2.9900393,0.050113756
3.1125984,0.050003882
3.2354794,0.050069757
3.504567,0.086552866
3.635552,0.05017775
3.7568092,0.050036762
3.8799527,0.05000911
3.9906304,0.050548796
4.0993514,0.05000865
4.208262,0.050279777
4.31619,0.050008733
4.6326957,0.107753724
4.7526684,0.05006684
4.865743,0.050010808
4.971178,0.050241318
5.0765176,0.050357845
5.1807942,0.05000434
5.424278,0.105361044
5.6098366,0.07798686
5.7123327,0.050017573
5.8147664,0.05013669
5.9166794,0.0500247
6.0184135,0.05007502
6.2220125,0.10061728
6.323316,0.05025807
6.4241066,0.05012979
6.669213,0.07767886
6.7723403,0.05006531
6.871958,0.050241947
7.169197,0.10518154
7.2757096,0.050027315
7.3737354,0.050159592
7.471474,0.050123308
7.568795,0.050016325
7.914162,0.14706744
8.011165,0.050406657
8.107393,0.05010616
8.20338,0.050077826
8.299328,0.050153654
8.394812,0.050004967
8.57521,0.081104405
8.670391,0.05014243
8.765841,0.05037721
8.86046,0.0500305
8.955648,0.050420683
9.243449,0.15145808
9.402018,0.08282217
9.590456,0.06181832
9.697106,0.05000492
9.901664,0.10013114
10.212581,0.15047593
10.464748,0.105287634
11.058956,0.32077485
11.931046,0.40313843
12.805367,0.35746834
13.7412195,0.4588083
15.082651,0.7348822
15.9205885,0.38350308
17.754593,1.0316373
19.407093,0.87120837
20.212202,0.4028355
21.0344,0.3572426
26.667683,3.1577582
27.599836,0.6
30.599308,1.9581496
30.893263,0.2001545
33.213623,1.537704
42.12269,6.166236
48.94702,4.7639956
53.025013,2.9020715
57.842407,3.4424093
64.52209,4.87584
68.18496,2.71344
72.074265,2.91504
76.21808,3.13008
80.5073,3.35856
83.92142,2.74782
87.33409,2.74782
92.21727,3.98856
97.39196,4.26408
102.707825,4.55304
108.3741,4.85544
111.32545,2.58564
114.276634,2.58564
117.36739,2.70828
