depth,rhofirn
0.13016151,582.76483
0.19586065,890.78625
0.27617693,900.0
0.3564932,900.0
0.43680948,900.0
0.5171257,900.0
0.59744203,900.0
0.6777583,900.0
0.7580746,900.0
0.8383908,900.0
0.91870713,900.0
0.9990234,900.0
1.0793396,900.0
1.1596559,900.0
1.2399722,900.0
1.3202885,900.0
1.4006047,900.0
1.460842,900.0
1.5210792,900.0
1.5813164,900.0
1.6415535,900.0
1.7218698,900.0
1.8021861,900.0
1.8825024,900.0
1.9628186,900.0
2.043135,900.0
2.1234512,900.0
2.2037675,900.0
2.2840838,900.0
2.3670247,900.0
2.4499655,900.0
2.5329063,900.0
2.615847,900.0
2.698788,900.0
2.781729,900.0
2.8646698,900.0
2.9476106,900.0
3.0305514,900.0
3.1134923,900.0
3.196433,900.0
3.279374,900.0
3.362315,900.0
3.4452558,900.0
3.5281966,900.0
3.6111374,900.0
3.6940782,900.0
3.777019,900.0
3.85996,900.0
3.942901,900.0
4.0258417,900.0
4.1087823,900.0
4.1917233,900.0
4.2746644,900.0
4.357605,900.0
4.440546,900.0
4.5234866,900.0
4.6064277,900.0
4.6893687,900.0
4.7723093,900.0
4.8552504,900.0
4.938191,900.0
5.0238147,900.0
5.1094384,900.0
5.195062,900.0
5.280686,900.0
5.4519334,900.0
5.623181,900.0
5.794429,900.0
5.9656763,900.0
6.136924,900.0
6.3081713,900.0
6.650666,900.0
6.993161,900.0
7.335656,900.0
7.678151,900.0
8.031611,900.0
8.385071,900.0
9.09199,900.0
9.798911,900.0
10.505831,900.0
11.2351465,900.0
11.964463,900.0
12.693779,900.0
13.423096,900.0
14.927454,900.0
16.431812,900.0
17.820478,900.0
19.209145,900.0
20.59781,900.0
21.986477,900.0
24.76381,900.0
27.54114,900.0
30.318472,900.0
33.095806,900.0
35.873135,900.0
38.650467,900.0
41.4278,900.0
44.20513,900.0
46.982464,900.0
49.759796,900.0
