depth,density_bulk
0.10905745,524.9108
0.26001388,451.47403
0.40088394,442.03088
0.53354007,426.8615
0.66574764,437.75952
0.9967873,516.29785
1.1401604,534.0149
1.2662147,496.8786
1.4779868,490.47568
1.5958904,502.26053
1.9721837,613.10266
2.108366,603.7684
2.2375176,593.7494
2.3570313,579.2653
2.4793625,594.1707
2.6019075,601.5826
2.7528057,610.40497
2.8921149,737.5716
3.049618,683.8228
3.1911683,663.54614
3.3172746,641.0986
3.5223484,691.60236
3.7179112,687.3156
3.8738337,707.0013
4.066574,697.7028
4.203313,686.5913
4.332127,681.2718
4.5947137,689.08325
4.9895225,708.66797
5.6384716,772.11414
5.842282,785.0923
6.010422,753.8416
6.1878757,763.8433
6.351652,753.9983
6.628302,729.4474
6.7501507,710.06494
7.0290437,767.479
7.1779056,750.30206
7.297671,715.8894
7.4243207,725.14014
7.6614423,718.334
7.7618017,796.4752
7.9018807,749.9719
8.664486,761.8873
9.134392,741.0157
10.438437,761.6996
11.475721,784.1968
11.65343,795.0066
12.398964,768.17456
13.049494,790.5797
13.241266,809.3846
13.459293,819.2654
13.634078,807.7932
13.8013315,804.3404
14.130763,794.2711
14.265726,771.1832
14.391888,761.993
14.506186,750.68555
15.902434,789.9927
17.298231,790.24756
19.810272,791.4835
20.591255,798.73444
21.071482,833.12573
21.39965,814.60486
21.58334,824.6518
21.978807,794.9346
22.202864,814.4347
23.608582,777.9385
24.984585,769.38904
27.42434,770.0487
29.668888,783.34705
31.913427,783.35004
36.402443,783.3611
38.900684,800.0528
41.883797,804.4263
42.909504,802.7026
45.616486,885.1647
48.32329,885.221
50.790874,900.0
53.258457,900.0
56.063873,900.0
59.078323,900.0
62.31674,900.0
65.794044,900.0
67.659615,900.0
69.52518,900.0
71.560585,900.0
73.59599,900.0
75.702324,900.0
77.808655,900.0
80.09975,900.0
82.39085,900.0
84.83872,900.0
87.2866,900.0
89.85672,900.0
92.510826,900.0
95.250786,900.0
98.07846,900.0
100.99573,900.0
104.00445,900.0
