depth,dgrain
0.24972269,0.32572573
0.43577567,0.84267974
0.57855374,1.0155791
0.71388173,1.0523174
0.84169,1.1043006
0.96827805,1.1041075
1.0950031,1.1203425
1.4452254,1.1069549
1.589271,1.3524851
1.7271296,1.4113758
2.0385492,1.499007
2.1665857,1.6472483
2.2963164,1.6810104
2.7473705,1.6899331
2.9176419,1.8233464
3.0490258,1.8349332
3.1748822,1.8091131
3.3018682,1.798262
3.5678618,1.7705209
3.814173,1.7469164
4.1034317,1.7217994
4.3423653,1.7102323
4.4786186,1.7330998
4.94875,1.7341521
5.6836514,1.6791298
5.9078474,1.6552585
6.0027676,1.6379851
6.095162,1.6446377
6.190915,1.647496
6.2830977,1.6484573
6.37477,1.6524957
6.4664617,1.6576148
6.5579987,1.6602265
6.8211255,1.6742184
6.922547,1.8016198
7.022163,1.8093562
7.3285713,1.8497676
7.441058,1.955412
7.5498285,1.972785
7.7442513,2.0052328
7.8515563,2.023512
7.9941716,2.0912616
10.116779,2.1138465
10.315958,2.0384245
10.40417,2.0336013
10.617965,2.0400562
10.749905,2.0840237
10.849147,2.1209397
10.941169,2.1291966
11.035401,2.1479535
11.127636,2.160295
11.223593,2.1682954
11.521596,2.1791437
11.641829,2.2660534
11.756895,2.294123
12.050331,2.3288305
12.28702,2.4139106
12.591731,2.4372869
12.804276,2.4972146
13.58364,2.447233
13.847643,2.3886366
14.06945,2.3829272
14.297896,2.401522
15.35429,2.4028454
15.716798,2.3577495
16.032076,2.3523777
19.475615,2.5648322
20.791222,2.607577
21.824926,2.7977452
22.508343,2.904711
23.237005,2.8340304
24.516394,2.8224576
25.374529,2.7900262
26.168951,2.8962822
26.967941,2.9959776
27.571527,2.9768994
28.054043,2.9341714
28.234362,2.925609
32.986786,3.191455
36.64485,3.3388543
40.30292,3.3388543
45.07675,3.3629277
49.85058,3.3629277
53.578846,3.3632002
57.307114,3.3632002
61.581093,3.363403
65.940254,3.363816
68.813934,3.363816
71.687614,3.363816
74.67429,3.363816
77.66097,3.363816
82.0556,3.363816
86.79271,3.363816
89.28071,3.363816
91.85083,3.363816
94.50494,3.363816
97.244896,3.363816
100.07257,3.363816
102.98984,3.363816
105.99856,3.363816
