depth,rhofirn
0.20734783,358.85562
0.48330837,396.81796
0.61222875,406.47726
0.76892793,421.47134
0.92453796,423.94983
1.0828894,444.2374
1.2176195,449.9065
1.4320899,458.70273
1.5492082,466.8454
1.8444774,476.03763
1.9830837,495.9256
2.1145823,502.48825
2.2352471,508.37524
2.3534055,513.66565
2.4731822,518.7952
2.6159492,524.0946
2.7148886,529.81836
2.8214831,533.47784
2.9566162,538.24927
3.0886307,542.89935
3.2152345,547.05676
3.481878,552.8471
3.5653598,559.1666
3.647215,560.47986
3.8145459,564.6425
3.9524302,569.36896
4.086993,573.268
4.219223,576.65015
4.3460183,579.67645
4.4676633,582.90735
4.5928,585.6772
4.7120175,588.3756
4.8186774,591.3946
4.9999914,596.04395
5.0980945,599.18097
5.2110953,601.63293
5.382405,604.3323
5.6945863,608.8175
6.0166483,614.74066
6.479737,620.2681
6.6295614,624.49005
7.1099052,629.1699
7.2970133,633.279
7.701373,635.87555
8.045258,639.64404
8.220334,642.7734
8.364897,644.67334
8.708096,647.95764
8.8757105,651.3596
9.03415,653.24493
9.174518,655.26715
9.310603,656.8783
9.433754,658.4441
9.554658,659.8329
9.680653,661.332
9.912861,663.27997
10.090293,665.4784
10.22811,666.9899
10.354162,668.4103
11.900567,685.4064
13.446815,685.5529
15.651877,692.7783
16.112883,706.26434
17.790276,718.8574
19.46991,718.87854
21.66481,715.9838
23.488062,726.181
23.589993,726.4583
25.844969,757.0985
28.09853,757.66394
31.030193,785.8884
33.961502,785.98773
35.283756,826.4513
38.49444,792.51385
41.26673,813.36273
43.27059,840.5668
46.424416,894.3934
48.20326,900.0
49.982098,900.0
52.59341,900.0
55.398827,900.0
58.413277,900.0
61.65169,900.0
65.129,900.0
67.02816,900.0
68.92732,900.0
70.89368,900.0
72.86002,900.0
74.96542,900.0
77.1436,900.0
79.39645,900.0
81.7258,900.0
84.13355,900.0
86.62155,900.0
89.19167,900.0
91.84578,900.0
94.58574,900.0
97.413414,900.0
100.33068,900.0
103.3394,900.0
