depth,dgrain
0.063255526,3.0535972
0.12770872,3.0577595
0.19216192,3.0577595
0.2566151,3.0577595
0.32106832,3.0577595
0.3855215,3.0577595
0.4499747,3.0577595
0.5144279,3.0577595
0.5788811,3.0577595
0.64333427,3.0577595
0.70778745,3.0577595
0.78787255,3.0577595
0.8679576,3.0577595
0.9480427,3.0577595
1.0281277,3.0577595
1.1082128,3.0577595
1.1882979,3.0577595
1.2683829,3.0577595
1.348468,3.0577595
1.428553,3.0577595
1.4886168,3.0577595
1.5787125,3.0577595
1.6688082,3.0577595
1.7488933,3.0577595
1.8089571,3.0577595
1.8690208,3.0577595
1.9290847,3.0577595
1.9891485,3.0577595
2.0692334,3.0577595
2.1493187,3.0577595
2.2294037,3.0577595
2.3094888,3.0577595
2.3895738,3.0577595
2.4696589,3.0577595
2.549744,3.0577595
2.629829,3.0577595
2.709914,3.0577595
2.789999,3.0577595
2.870084,3.0577595
2.950169,3.0577595
3.0302544,3.0577595
3.1103394,3.0577595
3.1904244,3.0577595
3.2705095,3.0577595
3.3600576,3.0577595
3.4496057,3.0577595
3.5391538,3.0577595
3.628702,3.0577595
3.71825,3.0577595
3.8077981,3.0577595
3.8973463,3.0577595
3.9868944,3.0577595
4.0764427,3.0577595
4.165991,3.0577595
4.255539,3.0577595
4.345087,3.0577595
4.5241833,3.0577595
4.7032795,3.0577595
4.8823757,3.0577595
5.061472,3.0577595
5.240568,3.0577595
5.4196644,3.0577595
5.777857,3.0577595
6.1360493,3.0577595
6.4942417,3.0577595
6.8524346,3.0577595
7.210627,3.0577595
7.5688195,3.0577595
8.285205,3.0577595
9.00159,3.0577595
9.524563,3.0577595
10.047536,3.0577595
11.093483,3.0577595
12.139429,3.0577595
13.185376,3.0577595
14.235245,3.0577595
15.285114,3.0577595
16.411533,3.0577595
17.537952,3.0577595
19.867311,3.0577595
22.275059,3.0577595
24.76306,3.0577595
27.33318,3.0577595
29.987288,3.0577595
32.72725,3.0577595
35.554928,3.0577595
38.47219,3.0577595
41.480907,3.0577595
44.25824,1.3846492
47.035572,1.3846492
49.812904,1.3846492
52.590237,1.3846492
55.36757,1.3846492
58.1449,1.3846492
60.922234,1.3846492
63.699566,1.3846492
66.4769,1.3846492
69.25423,1.3846492
72.03156,1.3846492
74.80889,1.3846492
