depth,snowc
0.06251641,0.00084908394
0.14930804,0.0
0.23609966,0.0
0.3228913,0.0
0.4096829,0.0
0.49647453,0.0
0.58326614,0.0
0.6700578,0.0
0.7568494,0.0
0.84364104,0.0
0.9304327,0.0
1.0172243,0.0
1.104016,0.0
1.1908075,0.0
1.2775991,0.0
1.3643907,0.0
1.4511824,0.0
1.537974,0.0
1.6247656,0.0
1.7115573,0.0
1.7983489,0.0
1.8851405,0.0
1.9719322,0.0
2.0587237,0.0
2.1455154,0.0
2.232307,0.0
2.3190987,0.0
2.4058902,0.0
2.470984,0.0
2.5360777,0.0
2.6011715,0.0
2.666265,0.0
2.7530568,0.0
2.8398483,0.0
2.92664,0.0
3.0134315,0.0
3.1002233,0.0
3.1870148,0.0
3.2738066,0.0
3.360598,0.0
3.4473898,0.0
3.5341814,0.0
3.6209729,0.0
3.7077646,0.0
3.7945561,0.0
3.881348,0.0
3.9681394,0.0
4.054931,0.0
4.1417227,0.0
4.228514,0.0
4.315306,0.0
4.4020977,0.0
4.488889,0.0
4.5756807,0.0
4.6624722,0.0
4.7492642,0.0
4.8360558,0.0
4.9228473,0.0
5.009639,0.0
5.096431,0.0
5.1832223,0.0
5.270014,0.0
5.3568053,0.0
5.443597,0.0
5.530389,0.0
5.6171803,0.0
5.703972,0.0
5.7907634,0.0
5.964347,0.0
6.13793,0.0
6.3115134,0.0
6.4850965,0.0
6.65868,0.0
6.832263,0.0
7.1794295,0.0
7.526596,0.0
7.8737626,0.0
8.220929,0.0
8.568095,0.0
9.262428,0.0
9.956761,0.0
10.651094,0.0
11.3454275,0.0
12.039761,0.0
12.734094,0.0
13.428427,0.0
14.817092,0.0
16.20576,0.0
17.594425,0.0
18.98309,0.0
20.371756,0.0
23.149088,0.0
25.92642,0.0
28.703753,0.0
31.481085,0.0
34.258415,0.0
37.035748,0.0
39.81308,0.0
42.590412,0.0
45.367744,0.0
