depth,density_bulk
0.09203698,521.10114
0.18952654,520.1809
0.30139735,477.9049
0.41015035,484.86435
0.53076404,704.71594
0.6079579,736.02026
0.6900585,768.4889
0.7922185,781.34937
0.8848182,773.09546
0.9760176,771.64514
1.0469147,779.10187
1.1177366,779.18146
1.1864526,777.09424
1.2551652,777.1333
1.3209797,773.3511
1.3867915,773.3835
1.4521201,774.1014
1.5174464,774.1272
1.60533,773.3455
1.6922281,772.4264
1.7708184,764.1803
1.8472738,760.6755
1.9404105,805.76215
2.0303376,803.06433
2.1351347,810.50024
2.2395914,810.734
2.336696,805.3053
2.433798,805.3245
2.5205624,831.6934
2.6067455,831.34766
2.6817374,829.2245
2.7567286,829.2307
2.8210113,827.4388
2.8852935,827.4406
2.9495761,827.4372
3.0138586,827.43884
3.0781407,827.4428
3.142423,827.4439
3.2067049,827.44574
3.2709866,827.44684
3.3989058,827.2458
3.526824,827.25195
3.6547408,827.2614
3.7826567,827.26733
3.9904866,820.17694
4.182078,817.5558
4.420092,845.05585
4.6581044,845.0634
4.897918,845.5086
5.1377287,845.5187
5.239047,852.3133
5.349026,872.06006
5.4632335,874.1132
5.6102414,883.5997
5.7636685,892.5218
6.130077,899.25494
6.496485,899.2553
6.908621,899.3489
7.35861,899.40546
7.880917,900.0
8.403224,900.0
9.254095,900.0
10.104966,900.0
10.772815,900.0
11.4171295,900.0
12.061443,900.0
12.819849,900.0
13.578255,900.0
14.33666,900.0
15.298167,900.0
16.259674,900.0
17.221182,900.0
19.144196,900.0
21.06721,900.0
23.857878,900.0
26.648546,900.0
29.439215,900.0
32.229885,900.0
34.53997,900.0
36.850056,900.0
39.864502,900.0
41.48371,900.0
43.102917,900.0
45.774353,900.0
48.445793,900.0
50.378548,900.0
52.311306,900.0
54.363976,900.0
56.416645,900.0
58.59483,900.0
60.847668,900.0
63.17703,900.0
65.58478,900.0
68.07278,900.0
70.6429,900.0
73.297005,900.0
76.036964,900.0
78.86464,900.0
81.781906,900.0
84.79063,900.0
