depth,rhofirn
0.06231932,316.36026
0.14911094,900.0
0.23590256,900.0
0.32269418,900.0
0.40948582,900.0
0.49627742,900.0
0.5830691,900.0
0.66986066,900.0
0.7566523,900.0
0.84344393,900.0
0.93023556,900.0
1.0170271,900.0
1.1038188,900.0
1.1906104,900.0
1.277402,900.0
1.3641937,900.0
1.4509853,900.0
1.537777,900.0
1.6245686,900.0
1.7113602,900.0
1.7981517,900.0
1.8849434,900.0
1.971735,900.0
2.0585268,900.0
2.1453183,900.0
2.2321098,900.0
2.3189015,900.0
2.405693,900.0
2.4924848,900.0
2.5792763,900.0
2.666068,900.0
2.7528596,900.0
2.8396513,900.0
2.9264429,900.0
3.0132346,900.0
3.1000261,900.0
3.1868176,900.0
3.2736094,900.0
3.360401,900.0
3.4471927,900.0
3.5339842,900.0
3.620776,900.0
3.7075675,900.0
3.7943592,900.0
3.8811507,900.0
3.9679425,900.0
4.0547338,900.0
4.1415257,900.0
4.2066193,900.0
4.2717133,900.0
4.336807,900.0
4.4019003,900.0
4.4669943,900.0
4.532088,900.0
4.597182,900.0
4.6622753,900.0
4.727369,900.0
4.792463,900.0
4.8575563,900.0
4.9226503,900.0
4.987744,900.0
5.052838,900.0
5.1179314,900.0
5.183025,900.0
5.248119,900.0
5.3132124,900.0
5.4434,900.0
5.5735874,900.0
5.703775,900.0
5.8339624,900.0
5.9641495,900.0
6.2245245,900.0
6.4848995,900.0
6.7452745,900.0
7.005649,900.0
7.266024,900.0
7.526399,900.0
7.7867737,900.0
8.307524,900.0
8.65469,900.0
9.001857,900.0
9.69619,900.0
10.390523,900.0
11.084855,900.0
11.779188,900.0
12.473521,900.0
13.862187,900.0
15.250854,900.0
16.639519,900.0
18.028185,900.0
19.416851,900.0
20.805517,900.0
22.194183,900.0
24.971516,900.0
27.748848,900.0
30.526178,900.0
33.303513,900.0
36.080845,900.0
38.858173,900.0
41.635506,900.0
