depth,snowc
0.13016151,0.069474675
0.19586065,0.0523251
0.27617693,0.07229625
0.3564932,0.07229625
0.43680948,0.07229625
0.5171257,0.07229625
0.59744203,0.07229625
0.6777583,0.07229625
0.7580746,0.07229625
0.8383908,0.07229625
0.91870713,0.07229625
0.9990234,0.07229625
1.0793396,0.07229625
1.1596559,0.07229625
1.2399722,0.07229625
1.3202885,0.07229625
1.4006047,0.07229625
1.460842,0.05422219
1.5210792,0.05422219
1.5813164,0.05422219
1.6415535,0.05422219
1.7218698,0.07229625
1.8021861,0.07229625
1.8825024,0.07229625
1.9628186,0.07229625
2.043135,0.07229625
2.1234512,0.07229625
2.2037675,0.07229625
2.2840838,0.07229625
2.3670247,0.07465875
2.4499655,0.07465875
2.5329063,0.07465875
2.615847,0.07465875
2.698788,0.07465875
2.781729,0.07465875
2.8646698,0.07465875
2.9476106,0.07465875
3.0305514,0.07465875
3.1134923,0.07465875
3.196433,0.07465875
3.279374,0.07465875
3.362315,0.07465875
3.4452558,0.07465875
3.5281966,0.07465875
3.6111374,0.07465875
3.6940782,0.07465875
3.777019,0.07465875
3.85996,0.07465875
3.942901,0.07465875
4.0258417,0.07465875
4.1087823,0.07465875
4.1917233,0.07465875
4.2746644,0.07465875
4.357605,0.07465875
4.440546,0.07465875
4.5234866,0.07465875
4.6064277,0.07465875
4.6893687,0.07465875
4.7723093,0.07465875
4.8552504,0.07465875
4.938191,0.07465875
5.0238147,0.07707375
5.1094384,0.07707375
5.195062,0.07707375
5.280686,0.07707375
5.4519334,0.1541475
5.623181,0.1541475
5.794429,0.1541475
5.9656763,0.1541475
6.136924,0.1541475
6.3081713,0.1541475
6.650666,0.308295
6.993161,0.308295
7.335656,0.308295
7.678151,0.308295
8.031611,0.318165
8.385071,0.318165
9.09199,0.63633
9.798911,0.63633
10.505831,0.63633
11.2351465,0.65649
11.964463,0.65649
12.693779,0.65649
13.423096,0.65649
14.927454,1.35414
16.431812,1.35414
17.820478,0.0
19.209145,0.0
20.59781,0.0
21.986477,0.0
24.76381,0.0
27.54114,0.0
30.318472,0.0
33.095806,0.0
35.873135,0.0
38.650467,0.0
41.4278,0.0
44.20513,0.0
46.982464,0.0
49.759796,0.0
