depth,T_ice
0.15758464,-22.1875
0.31274277,-17.739029
0.46636453,-16.803375
0.6168452,-16.695831
0.76714885,-16.808197
0.914918,-17.024963
1.0612308,-17.308044
1.206576,-17.638641
1.3498008,-17.998993
1.4910158,-18.370453
1.6300031,-18.73877
1.7684526,-19.097076
1.9038929,-19.43959
2.0391707,-19.764313
2.172008,-20.070984
2.3041933,-20.359009
2.4351091,-20.630035
2.5647292,-20.88385
2.780602,-21.19896
2.908362,-21.483826
3.0348582,-21.679886
3.249388,-21.924255
3.372808,-22.141144
3.495548,-22.287415
3.6182213,-22.422821
3.7401004,-22.54773
3.9578946,-22.706223
4.0768,-22.842041
4.1947107,-22.929337
4.312059,-23.008469
4.428915,-23.080185
4.5446277,-23.144836
4.6597056,-23.20288
4.774298,-23.25499
4.8884063,-23.30156
5.1057734,-23.361328
5.3288627,-23.424393
5.4408135,-23.461227
5.5518136,-23.482208
5.662382,-23.499908
5.7739887,-23.51477
5.884688,-23.526901
5.994082,-23.536469
6.103611,-23.543747
6.212307,-23.54895
6.320797,-23.552292
6.4288564,-23.553925
6.536537,-23.554031
6.7384915,-23.552216
6.8450413,-23.547195
6.952557,-23.542694
7.0585656,-23.537323
7.165546,-23.531174
7.272514,-23.524323
7.377772,-23.516922
7.4836936,-23.509048
7.5895576,-23.500717
7.6942534,-23.49208
7.7988987,-23.4832
7.9028335,-23.474121
8.211782,-23.456009
8.314763,-23.437271
8.417715,-23.427872
8.519794,-23.418533
8.621729,-23.409286
8.723847,-23.400085
8.825447,-23.390991
8.926606,-23.382034
9.028306,-23.3732
9.129326,-23.364471
9.229875,-23.355927
9.330229,-23.347519
20.464497,-22.964157
28.204638,-22.781616
33.178432,-22.644943
33.41802,-22.587036
33.73702,-22.58104
34.611664,-22.568253
35.419968,-22.550125
36.05109,-22.534607
36.808937,-22.519669
38.16507,-22.49701
42.695015,-22.435272
44.65787,-22.369476
47.803265,-22.320236
53.79317,-22.240128
57.425648,-22.175278
61.768696,-22.134521
66.09433,-22.107147
72.94392,-22.095032
78.61755,-22.123535
84.774506,-22.181885
91.4738,-22.280243
96.26347,-22.399796
101.15228,-22.512863
106.377525,-22.643066
109.12143,-22.758194
114.62965,-22.876587
123.49651,-23.090637
126.62718,-23.27977
