depth,snic
0.15854095,0.0
0.31577954,0.0
0.5987568,0.003200577
0.74809676,0.0
0.8951691,0.0
1.0413362,0.0
1.1862808,0.0
1.3296521,0.0
1.4723269,0.0
1.6140324,0.0
1.7554597,0.0
1.8958124,0.0
2.035955,0.0
2.1740575,0.0
2.505006,0.031806152
2.6390326,0.0014566494
2.7697337,0.0
2.8993146,0.0
3.027867,0.0
3.155785,0.0
3.2821975,0.0
3.407804,0.0
3.5327709,0.0
3.6571648,0.0
3.780821,0.0
3.9049525,0.0
4.027204,0.0
4.1490436,0.0
4.2701926,0.0
4.391185,0.0
4.5564303,0.026820434
4.6768165,0.0
4.8809676,0.0016860365
4.9976935,0.0
5.1146197,0.0
5.2310786,0.0
5.3463144,0.0
5.4609995,0.0
5.5752807,0.0
5.68912,0.0
5.802825,0.0
5.9158473,0.0
6.029392,0.0
6.141571,0.0
6.4918737,0.010870849
6.6026864,0.0
6.713696,0.0
6.8237896,0.0
6.932957,0.0
7.0423203,0.0
7.150755,0.0
7.259126,0.0
7.368641,0.0
7.4765935,0.0
7.584474,0.0
7.6914945,0.0
7.7982197,0.0
7.9045305,0.0
8.22477,0.038550075
8.334629,0.0034996595
8.439301,0.0
8.544792,0.0
8.64901,0.0
8.752944,0.0
8.858089,0.0
8.963566,0.0
9.066855,0.0
9.170788,0.0
9.273747,0.0
9.377452,0.0
9.480628,0.0
9.58272,0.0
9.684992,0.0
9.877326,0.000485414
9.978722,0.0
10.079736,0.0
10.180699,0.0
10.281738,0.0
10.382355,0.0
23.675262,0.16285095
30.998022,0.12595591
37.208973,0.070875324
43.264748,0.10436589
48.527714,0.069724195
52.29679,0.0
55.87235,0.0
66.10724,0.0
78.25179,0.0
85.099724,0.0
88.893715,0.0
92.86426,0.0
97.1192,0.0
101.66893,0.0
106.53732,0.0
114.16894,0.0
122.24561,0.0
127.99578,0.0
134.12259,0.0
137.19557,0.0
140.36476,0.0
