depth,snic
0.081553645,0.03032231
0.15230048,0.0
0.23775484,0.0
0.3232092,0.0
0.43427837,0.0
0.5453476,0.0
0.64702654,0.0
0.7299252,0.0
0.8095979,0.0
0.8974872,0.0
0.98537654,0.0
1.0732658,0.0
1.17348,0.0
1.2736942,0.0
1.3303733,0.0
1.3870524,0.0
1.4441411,0.0
1.5059755,0.0
1.5678098,0.0
1.6335707,0.0
1.7071844,0.0
1.7965039,0.0
1.8858234,0.0
1.975143,0.0
2.0695648,0.0
2.163987,0.0
2.258409,0.0
2.352831,0.0
2.458209,0.0
2.5635872,0.0
2.6374915,0.0
2.7113957,0.0
2.7944915,0.0
2.8775876,0.0
2.9440644,0.0
3.0105412,0.0
3.0806763,0.0
3.1508112,0.0
3.23848,0.0
3.326149,0.0
3.4313514,0.0
3.5403442,0.0
3.6493368,0.0
3.7583296,0.0
3.8673222,0.0
3.9412475,0.0
4.0151725,0.0
4.0890975,0.0
4.1465034,0.0
4.20391,0.0
4.261316,0.0
4.318722,0.0
4.396571,0.0
4.454958,0.0
4.5133452,0.0
4.6301193,0.0
4.785818,0.0
4.949638,0.0
5.113458,0.0
5.2772784,0.0
5.4410987,0.0
5.613318,0.0
5.785537,0.0
6.1299753,0.0
6.4917765,0.0
6.8535776,0.0
7.2333155,0.0
7.613053,0.0
8.011311,0.0
8.409568,0.0
9.2443075,0.0
10.118476,0.0
11.033295,0.0
11.990006,0.0
12.98987,0.0
14.034163,0.0
15.124185,0.0
16.26125,0.0
17.471558,0.0
18.681866,0.0
21.29318,0.0
24.098597,0.0
27.113045,0.0
30.06797,0.0
33.022896,0.0
35.694336,0.0
38.67216,0.0
41.64999,0.0
43.843887,0.0
46.03778,0.0
48.285137,0.0
50.532497,0.0
52.833317,0.0
55.321316,0.0
57.891438,0.0
60.545544,0.0
63.285507,0.0
66.11318,0.0
69.03045,0.0
72.03917,0.0
