depth,density_bulk
0.25019264,454.34573
0.39895287,343.20566
0.5441761,344.3003
0.68764627,348.76016
0.8305982,352.51022
0.9718991,355.94394
1.1121689,359.28748
1.250166,362.5069
1.3967284,399.27927
1.6647424,438.797
1.8980651,528.7868
2.0467603,494.04004
2.178629,454.9345
2.561033,456.53696
2.8136907,452.67947
2.9313557,426.08362
3.1330974,436.8913
3.2519815,616.2018
3.3899775,522.5578
3.5222356,518.2127
3.6528945,518.28015
3.9187453,539.572
4.260433,604.77606
4.7563343,535.1021
4.863558,475.63336
4.968724,477.00256
5.0734506,478.35672
5.1780877,479.71222
5.282007,481.08078
5.514007,537.7649
5.638583,554.8757
5.7615314,559.2384
5.876545,534.94745
6.0977225,528.0266
6.205652,519.9052
6.306461,496.91684
6.509216,520.8625
6.5897827,629.289
6.7119074,574.3462
6.815211,518.4733
6.914737,505.07425
7.013532,506.22058
7.112106,507.32953
7.210708,508.41275
7.308923,509.47076
7.407125,510.50592
7.5048656,511.52304
7.6032696,512.5282
7.7025495,513.53265
7.799765,514.5228
7.896759,515.4933
8.027632,674.48615
8.168589,639.985
8.285802,589.7749
8.785598,673.7119
8.88655,551.7794
9.291777,531.4572
9.593743,617.03735
9.69744,573.2078
9.791702,539.11084
9.88486,538.52673
10.070699,539.6911
10.332158,601.48883
10.538207,581.9412
10.905886,546.34045
11.1038065,561.6334
11.321855,686.0705
12.230676,556.63135
13.025583,586.07556
14.187583,621.2751
15.784523,648.33344
16.907284,616.7757
18.445509,609.9048
19.347326,709.5874
23.071686,637.1554
25.722296,682.22534
26.774021,663.2677
28.1258,652.5992
28.906057,748.15515
33.220436,664.0762
44.605442,683.0262
48.176693,706.32086
54.010136,713.6334
58.137253,724.02136
63.018993,740.4918
69.062256,749.42883
72.42588,806.57086
77.853806,820.13763
81.8022,821.12445
85.7985,870.1249
89.144226,849.77795
92.48932,849.93756
97.30246,856.8175
102.3997,864.4229
105.12161,849.80914
107.835434,880.19684
110.74931,846.2818
113.576996,900.0
116.54323,885.1414
119.611244,882.606
