depth,T_ice
0.0867154,0.0
0.17350702,0.005584717
0.26029864,-0.4376526
0.34709027,-0.75875854
0.43388188,-1.0726318
0.5206735,-1.3771362
0.60746515,-1.6706848
0.6942568,-1.95224
0.78104836,-2.221222
0.86784,-2.4775085
0.9546316,-2.721222
1.0414232,-2.9527893
1.1282148,-3.172699
1.2150065,-3.3815002
1.3017981,-3.5797424
1.3885897,-3.768036
1.4753814,-3.9468384
1.562173,-4.1166077
1.6489646,-4.2778015
1.7357563,-4.430786
1.8225479,-4.5759277
1.9093395,-4.7135925
1.9961311,-4.8440857
2.0829227,-4.967682
2.1697145,-5.0847473
2.256506,-5.1954956
2.3432977,-5.300232
2.4300892,-5.3992004
2.5168808,-5.4926453
2.6036725,-5.5808105
2.690464,-5.66391
2.7772558,-5.7421265
2.8640473,-5.8157043
2.950839,-5.8848267
3.0376306,-5.949646
3.1244223,-6.0103455
3.2112138,-6.067108
3.2980053,-6.1200867
3.384797,-6.1694336
3.4715886,-6.2153015
3.5583804,-6.2578125
3.6451719,-6.297119
3.7319636,-6.3333435
3.8187551,-6.366638
3.905547,-6.3970947
3.9923384,-6.4248657
4.07913,-6.4500427
4.1659217,-6.4727783
4.252713,-6.493103
4.3395047,-6.5112
4.4262967,-6.52713
4.513088,-6.5410156
4.5998797,-6.552948
4.6866713,-6.5629883
4.7734632,-6.5712585
4.860255,-6.5778503
4.9470463,-6.5828247
5.033838,-6.5862427
5.1206293,-6.5882263
5.2074213,-6.5888367
5.3810043,-6.587799
5.554588,-6.5815125
5.728171,-6.5708923
5.9017544,-6.5563965
6.0753374,-6.538727
6.2489204,-6.518585
6.422504,-6.496155
6.7696705,-6.4579163
7.116837,-6.3987427
7.4640036,-6.335022
7.81117,-6.268341
8.158337,-6.2000427
8.505503,-6.1309814
9.199836,-6.0270996
9.894169,-5.8908997
10.588502,-5.762085
11.282835,-5.642914
11.977168,-5.533905
13.365833,-5.3849792
14.754499,-5.2208557
16.143166,-5.084656
17.531832,-4.9713135
18.920498,-4.876892
20.309164,-4.7972717
23.086496,-4.6932983
25.863827,-4.582947
28.64116,-4.497284
31.418491,-4.431183
34.195824,-4.3802795
36.973156,-4.341339
39.75049,-4.311737
42.52782,-4.289459
45.305153,-4.272949
48.08248,-4.2608337
50.859814,-4.2521667
53.637146,-4.246002
56.41448,-4.2417603
59.19181,-4.2388306
61.969143,-4.236786
64.746475,-4.235321
