depth,dgrain
0.15854095,0.28549773
0.31577954,0.49688536
0.5987568,0.5962317
0.74809676,0.6686744
0.8951691,0.7415443
1.0413362,0.7631056
1.1862808,0.76840883
1.3296521,0.7802013
1.4723269,0.8140839
1.6140324,0.8408187
1.7554597,0.84581006
1.8958124,0.88628536
2.035955,0.8949033
2.1740575,0.9128566
2.505006,0.9508798
2.6390326,1.0017235
2.7697337,1.0107057
2.8993146,1.0136266
3.027867,1.0333143
3.155785,1.0506871
3.2821975,1.0628754
3.407804,1.0710188
3.5327709,1.0793675
3.6571648,1.0885556
3.780821,1.1090142
3.9049525,1.1154643
4.027204,1.1199496
4.1490436,1.1293889
4.2701926,1.1410439
4.391185,1.156274
4.5564303,1.1814177
4.6768165,1.1996516
4.8809676,1.2131749
4.9976935,1.2232183
5.1146197,1.2480987
5.2310786,1.2580751
5.3463144,1.2617712
5.4609995,1.2695361
5.5752807,1.280275
5.68912,1.2872173
5.802825,1.2922435
5.9158473,1.3001704
6.029392,1.3220648
6.141571,1.3284953
6.4918737,1.3509977
6.6026864,1.3750947
6.713696,1.3814416
6.8237896,1.3883095
6.932957,1.3992127
7.0423203,1.4059085
7.150755,1.4143472
7.259126,1.4179748
7.368641,1.4198982
7.4765935,1.4266754
7.584474,1.4277987
7.6914945,1.4365517
7.7982197,1.4467846
7.9045305,1.4529806
8.22477,1.4714463
8.334629,1.5006735
8.439301,1.5097742
8.544792,1.5179154
8.64901,1.5264614
8.752944,1.5317935
8.858089,1.5335044
8.963566,1.535224
9.066855,1.5427176
9.170788,1.5468112
9.273747,1.5591813
9.377452,1.5628291
9.480628,1.5655868
9.58272,1.5688474
9.684992,1.5766157
9.877326,1.5885564
9.978722,1.6033167
10.079736,1.6147382
10.180699,1.6172994
10.281738,1.6191814
10.382355,1.6245902
23.675262,2.0869997
30.998022,2.301537
37.208973,2.5436625
43.264748,2.7092986
48.527714,2.8510315
52.29679,3.0349898
55.87235,3.107978
66.10724,3.2502432
78.25179,3.4181254
85.099724,3.6136224
88.893715,3.678247
92.86426,3.744639
97.1192,3.8792644
101.66893,3.9845788
106.53732,3.9845788
114.16894,3.9845788
122.24561,3.9845788
127.99578,3.9845788
134.12259,3.9845788
137.19557,3.9845788
140.36476,3.9845788
