depth,rhofirn
0.15889585,315.34164
0.55095774,330.21722
0.70412844,350.6481
0.85406363,363.6256
0.99740005,372.01892
1.1433418,369.63623
1.2911956,365.2164
1.643612,368.3086
1.7768837,375.27368
1.9089034,378.6746
2.1809285,385.30927
2.3517883,393.1046
2.4775445,397.66602
2.605748,402.21445
2.8635235,409.43002
3.1061149,417.55566
3.225061,422.38644
3.3426762,425.33234
3.4594784,428.1441
3.5770934,430.87717
3.6929588,433.58527
3.8272262,436.7182
3.9409273,439.86145
4.054512,442.52042
4.1669054,444.97986
4.2787995,447.32074
4.390128,449.63602
4.5743003,452.8971
4.6844625,456.09122
4.793545,458.30875
4.9022083,460.3804
5.010592,462.34344
5.1187487,464.22733
5.2274375,466.0564
5.334592,467.84424
5.5184426,470.70532
5.6247826,473.55566
5.7300386,475.3838
5.835266,477.11368
5.9396853,478.78497
6.1183324,481.19516
6.222693,483.61267
6.3996196,485.86188
6.5023313,487.98053
6.683544,490.2093
6.7856145,492.4178
6.887096,493.92355
6.9882283,495.40182
7.1145983,497.09402
7.665536,501.8715
7.8199635,506.56186
7.918409,508.2578
8.016635,509.54578
8.114737,510.79156
8.212543,512.0036
8.310166,513.2034
8.5718775,515.69867
8.6786785,518.36957
8.786629,519.9754
8.891527,521.47266
8.997675,522.60175
9.104228,523.6718
9.354494,525.65314
9.957383,530.32184
10.05643,534.1124
10.254265,535.75616
10.906833,540.0759
11.014867,543.7577
11.106663,544.7301
11.19878,545.60205
11.290286,546.45355
15.747737,581.3169
20.112547,582.2082
23.29305,614.46606
25.265125,630.7218
26.277956,637.3521
28.463581,645.7957
29.538914,651.1179
30.729769,661.3472
32.057888,664.0668
33.53262,666.97253
35.15693,672.76324
36.946995,675.8093
43.357105,900.0
46.652885,900.0
49.498882,900.0
53.714474,900.0
57.930065,900.0
61.168476,900.0
64.64578,900.0
68.37692,900.0
72.37681,900.0
76.66039,900.0
81.242584,900.0
86.138336,900.0
91.362564,900.0
94.10252,900.0
96.93021,900.0
99.847466,900.0
102.856186,900.0
