depth,T_ice
0.23031235,-5.8963623
0.3119159,-1.1390991
0.3935195,-1.0549927
0.47512305,-1.2753601
0.55672663,-1.5944214
0.63833016,-1.9263611
0.71993375,-2.2425537
0.80153733,-2.5385742
0.88314086,-2.818512
0.96474445,-3.0880737
1.046348,-3.3520203
1.1279516,-3.6133423
1.1891543,-3.841034
1.2503569,-4.0357666
1.3115596,-4.2299805
1.3727623,-4.423462
1.4543658,-4.6479797
1.5359694,-4.901947
1.617573,-5.1524963
1.6991765,-5.3988953
1.7807801,-5.6405945
1.8623837,-5.8771057
1.9455037,-6.11026
2.0286236,-6.3395996
2.1117437,-6.562866
2.208097,-6.7973022
2.3044503,-7.0407715
2.4140368,-7.292267
2.5236235,-7.5495605
2.63321,-7.796692
2.7208793,-8.010223
2.8085485,-8.193848
2.8962178,-8.371399
2.9893663,-8.54834
3.082515,-8.724091
3.1756635,-8.893372
3.2688122,-9.056305
3.3783987,-9.226776
3.4879851,-9.402618
3.5701752,-9.549164
3.6523652,-9.6701355
3.734555,-9.78656
3.816745,-9.898499
3.9263315,-10.023895
4.035918,-10.159424
4.1235876,-10.274536
4.2112565,-10.37207
4.298926,-10.464874
4.3865952,-10.55307
4.4742646,-10.636688
4.5619335,-10.71582
4.649603,-10.790588
4.7372723,-10.861053
4.8249416,-10.927307
4.9126105,-10.989441
5.006812,-11.049744
5.1010137,-11.107666
5.195215,-11.161194
5.289417,-11.210449
5.3836184,-11.255524
5.47782,-11.29657
5.5720215,-11.33374
5.666223,-11.367096
5.854626,-11.411682
6.0430293,-11.457275
6.2314324,-11.490051
6.4198356,-11.510986
6.6224694,-11.521454
6.8251038,-11.520874
7.0277376,-11.509979
7.230372,-11.489899
7.63564,-11.447479
8.040909,-11.364014
8.51789,-11.251373
8.994872,-11.110657
9.471854,-10.95874
9.948835,-10.801514
10.718093,-10.594879
11.487351,-10.347839
12.641238,-10.057465
13.795124,-9.74881
14.949011,-9.476929
16.102898,-9.234711
17.272001,-9.012939
18.441105,-8.805237
20.576216,-8.52597
22.711327,-8.180695
24.846437,-7.84198
26.981548,-7.5083923
29.203476,-7.175049
31.425404,-6.8449707
33.64733,-6.5267334
36.13533,-6.2030334
38.705452,-5.8719177
41.359562,-5.5467224
44.09952,-5.2270813
46.9272,-4.9111023
49.844463,-4.5920105
51.348824,-4.3456726
52.85318,-4.181671
