depth,rhofirn
0.16327892,316.6743
0.32040128,319.9219
0.4757401,323.9629
0.6278423,329.0872
0.77775955,333.811
0.9266364,337.85345
1.0728668,342.28857
1.216977,347.43848
1.3588138,352.60095
1.4987477,357.34985
1.6365921,362.95258
1.7722592,368.56223
2.004171,377.2941
2.1343243,385.02365
2.262611,389.6971
2.3896909,393.8247
2.5157857,397.77704
2.6402013,401.94806
2.7633896,405.93927
2.885571,409.58908
3.0241265,413.55124
3.143891,417.44492
3.262843,420.79938
3.4899628,425.94034
3.6060169,430.85876
3.7212842,433.8581
3.911033,437.90845
4.024233,441.8125
4.2017198,445.48053
4.540265,451.6293
4.741475,457.65918
4.8506713,460.92917
4.9586883,463.19284
5.0661654,465.45285
5.1757646,467.7548
5.282681,469.9979
5.390651,472.11923
5.496135,474.2
5.6011477,476.18823
5.7060823,478.09787
5.8103247,479.97272
5.9145637,481.83606
6.0179873,483.6629
6.1209974,485.4316
6.2236257,487.2168
6.32588,488.98273
6.5060854,491.54193
7.2085495,498.76672
7.321695,505.0278
7.420414,506.61346
7.5188913,508.04755
7.708517,510.18445
7.8061414,512.2827
7.903591,513.64624
8.064591,515.46655
8.78181,521.41907
8.877244,526.7025
8.972017,527.8957
9.06656,529.0842
9.201161,530.5322
10.188819,537.22015
10.351033,543.86304
13.623783,562.7018
13.708235,591.96375
14.049343,586.2298
14.135362,581.17303
14.563489,583.8447
14.648812,585.91125
15.156845,599.2749
15.768368,593.9959
15.924501,598.74756
16.909136,603.7819
17.984255,610.34644
18.988527,615.77026
20.1867,620.2612
20.632624,623.5506
21.092937,639.2426
21.577185,642.543
22.075111,659.8319
22.620167,635.97974
23.174637,658.901
23.77518,640.6497
24.398346,649.6432
24.996017,711.98376
25.672,661.29987
26.390636,652.79956
27.135014,661.1169
27.918121,658.55286
28.717434,675.5977
29.510391,712.66
30.389063,672.6117
31.302422,676.2956
32.253044,678.7098
33.21385,700.86206
34.217323,699.358
43.41619,718.9513
51.728046,766.43274
67.04856,810.985
75.05812,851.3581
79.3959,863.0453
