depth,snowc
0.2065103,0.065307125
0.36352164,0.05011012
0.5189771,0.050096925
0.6721851,0.050002284
0.82413316,0.050159495
0.9743745,0.050039437
1.123455,0.050093178
1.2708517,0.0500361
1.416597,0.05005348
1.5604081,0.050016794
1.7025435,0.050009407
1.8432635,0.05001313
1.9833064,0.05031682
2.1211188,0.05014357
2.2569554,0.050001692
2.3916178,0.05006763
2.5260727,0.050484203
2.657773,0.050002284
2.7880528,0.050028585
2.917136,0.050069146
3.0450451,0.05005043
3.1720028,0.050073862
3.2978237,0.050014466
3.4226835,0.050041642
3.5466268,0.050069503
3.6695433,0.050013654
3.7926042,0.050414078
3.9142625,0.050175205
4.0347953,0.05005684
4.154487,0.05004597
4.273336,0.050004907
4.3915696,0.05003325
4.5090923,0.050003618
12.9239025,4.1108904
13.017426,0.050026238
13.110799,0.050018154
13.204021,0.0500087
13.297107,0.05000496
13.3905735,0.050280828
13.483388,0.050000202
13.57621,0.050073627
13.668774,0.050001636
13.76121,0.05000114
13.853562,0.050023165
13.945793,0.050024208
14.037942,0.050046045
14.1303425,0.050248746
14.22217,0.05000301
14.314204,0.050181724
14.406015,0.050125528
14.497512,0.050016843
14.5889,0.050020482
14.771196,0.09996412
14.862308,0.050054554
14.953239,0.05001703
15.044646,0.050338205
15.136092,0.050420422
15.226731,0.05003543
15.31723,0.050017808
15.407611,0.05001048
15.497883,0.050008234
15.588112,0.050041035
15.714948,0.069769055
15.805586,0.05040656
15.895493,0.050057106
15.985204,0.050003264
16.075457,0.050361156
16.165035,0.05003934
16.254787,0.050191537
16.3441,0.05000037
16.433504,0.050104264
16.522655,0.050015833
16.611956,0.050152365
19.502676,1.6507108
20.549807,0.6102615
22.483797,1.147888
23.971344,0.8924048
25.894764,1.1649232
27.042051,0.70028
29.719532,1.6697968
30.478125,0.4787097
32.092827,1.0374
33.876423,1.1504529
35.835228,1.2714351
37.98403,1.400616
40.283424,1.538264
47.004326,4.696468
51.294376,3.01182
57.985867,4.87584
63.467014,4.14492
67.38634,3.02088
71.44604,3.24264
75.79936,3.47784
80.296074,3.72648
83.899124,3.04266
87.50204,3.04266
95.31632,6.72036
100.937386,4.85544
106.92391,5.17128
110.05908,2.70828
