depth,snic
0.15181926,0.003900083
0.3097618,0.0
0.46506017,0.0
0.6170557,0.0
0.7669671,0.0
0.91579056,0.0
1.0637021,0.0
1.2107009,0.0
1.3552383,0.0
1.4976145,0.0
1.6381598,0.0
1.7770581,0.0
1.9145904,0.0
2.0514014,0.0
2.1858878,0.0
2.318797,0.0
2.4503448,0.0
2.746578,0.007151333
2.8734002,0.0
2.9990482,0.0
3.1236196,0.0
3.2475033,0.0
3.3704917,0.0
3.4926102,0.0
3.6138313,0.0
3.7341027,0.0
3.8538167,0.0
3.972572,0.0
4.091279,0.0
4.208583,0.0
4.325341,0.0
4.44125,0.0
4.556884,0.0
4.6716022,0.0
4.785978,0.0
4.9000983,0.0
5.0132575,0.0
5.2183914,0.004029976
5.3299384,0.0
5.4409456,0.0
5.551524,0.0
5.6616755,0.0
5.77189,0.0
5.881238,0.0
5.989935,0.0
6.0984144,0.0
6.2063494,0.0
6.3139677,0.0
6.42108,0.0
6.527808,0.0
6.634316,0.0
6.756213,0.00033262282
6.8617716,0.0
6.9669585,0.0
7.0718436,0.0
7.1764417,0.0
7.2815385,0.0
7.385503,0.0
7.4891295,0.0
7.592423,0.0
7.6955175,0.0
7.795778,0.0039010176
7.899185,0.0
8.001842,0.0
8.103704,0.0
8.205291,0.0
8.306878,0.0
19.598707,0.027088746
19.684092,0.0
19.76941,0.0
19.854658,0.0
19.93984,0.0
20.024954,0.0
20.11,0.0
20.279894,0.0
20.364742,0.0
21.377834,0.0
22.408052,0.0
23.827291,0.0
24.814053,0.0
26.460981,0.0
28.569818,0.0
31.213585,0.0
32.75983,0.0
34.468647,0.0
37.301647,0.0
40.528202,0.0
52.69611,0.0
57.631733,0.0
61.203114,0.0
66.86544,0.0
70.916374,0.0
75.044716,0.0
79.4696,0.0
84.20746,0.0
91.70072,0.0
99.76875,0.0
105.56785,0.0
108.606285,0.0
111.73991,0.0
