depth,T_ice
0.38297632,-6.0666504
0.5304582,-6.410034
0.67559105,-7.797455
0.8193737,-8.775543
0.96151996,-9.540131
1.1023121,-10.239899
1.307527,-11.03717
1.4853232,-11.74942
1.6393052,-12.258636
1.77738,-12.715027
1.9120988,-13.12558
2.043987,-13.499207
2.4481504,-14.203827
2.7110124,-14.907562
2.8572426,-15.246613
2.9900393,-15.491882
3.1125984,-15.714508
3.2354794,-15.9198
3.504567,-16.188599
3.635552,-16.41983
3.7568092,-16.56903
3.8799527,-16.705841
3.9906304,-16.83194
4.0993514,-16.948212
4.208262,-17.056458
4.31619,-17.157455
4.6326957,-17.310135
4.7526684,-17.429916
4.865743,-17.494812
4.971178,-17.553162
5.0765176,-17.606445
5.1807942,-17.65512
5.424278,-17.724503
5.6098366,-17.789932
5.7123327,-17.826935
5.8147664,-17.852142
5.9166794,-17.874603
6.0184135,-17.8945
6.2220125,-17.920837
6.323316,-17.941086
6.4241066,-17.952652
6.669213,-17.965866
6.7723403,-17.97316
6.871958,-17.97705
7.169197,-17.981247
7.2757096,-17.979843
7.3737354,-17.978119
7.471474,-17.975754
7.568795,-17.972778
7.914162,-17.96556
8.011165,-17.955185
8.107393,-17.949905
8.20338,-17.944443
8.299328,-17.938828
8.394812,-17.933105
8.57521,-17.925308
8.670391,-17.917404
8.765841,-17.91156
8.86046,-17.905777
8.955648,-17.90007
9.243449,-17.88884
9.402018,-17.876709
9.590456,-17.869186
9.697106,-17.863739
9.901664,-17.857452
10.212581,-17.848251
10.464748,-17.840836
11.058956,-17.831757
11.931046,-17.827087
12.805367,-17.837234
13.7412195,-17.858414
15.082651,-17.894333
15.9205885,-17.926865
17.754593,-17.96083
19.407093,-17.981506
20.212202,-17.98088
21.0344,-17.976608
26.667683,-17.945175
27.599836,-17.868881
30.599308,-17.820694
30.893263,-17.776825
33.213623,-17.742706
42.12269,-17.599442
48.94702,-17.407532
53.025013,-17.266632
57.842407,-17.150177
64.52209,-16.999329
68.18496,-16.865173
72.074265,-16.76941
76.21808,-16.668701
80.5073,-16.566406
83.92142,-16.477386
87.33409,-16.40036
92.21727,-16.3078
97.39196,-16.197144
102.707825,-16.086273
108.3741,-15.974152
111.32545,-15.887268
114.276634,-15.829346
117.36739,-15.770081
