depth,density_bulk
0.20937645,505.6577
0.38174987,503.5836
0.54909265,515.46466
0.6911006,646.7517
0.84104306,731.31885
0.9805703,724.83136
1.1880239,664.63715
1.3457563,767.213
1.4949763,762.0061
1.7142893,762.7261
2.0539412,772.7849
2.236465,689.55365
2.442055,716.3108
2.6814723,742.9063
2.8603485,816.1788
3.1012723,748.57214
3.4442828,783.1057
3.657824,733.3803
3.8152113,673.7678
3.9691114,774.8023
4.107954,784.8032
4.258454,791.29785
4.4861054,755.37634
4.771893,832.7057
5.016498,802.9427
5.1661463,800.1979
5.3862486,763.2556
5.5569787,726.30176
5.7521696,748.2167
5.907199,822.97455
6.1815853,795.4464
6.589849,822.5677
6.8625946,798.06464
7.0255694,730.9587
7.1505456,798.523
7.275109,810.6278
7.6410666,800.7205
8.122727,833.556
8.386504,811.6557
8.983536,775.6281
9.366804,827.9319
9.577731,789.04584
9.94485,774.6008
10.163314,733.4455
10.319041,756.7825
10.476691,752.23364
10.560245,705.849
10.650813,707.95306
11.067245,792.7956
11.1381445,777.6447
11.52752,770.62915
11.668919,722.142
11.846212,694.1458
12.053269,730.9286
12.415239,798.1996
12.571241,737.0637
12.904082,785.4611
13.101121,749.3883
13.322415,722.0623
13.539917,793.3876
13.782571,766.53815
14.027111,818.35895
14.285389,832.202
14.5708275,807.42096
14.891002,770.6146
15.248444,737.8519
15.615436,767.081
15.989405,802.38367
16.396307,785.00024
17.240583,829.3109
17.711681,811.78064
18.226475,786.99646
18.720455,867.918
19.755854,900.0
20.908335,900.0
22.18641,900.0
23.598888,900.0
25.154879,900.0
29.657463,900.0
32.451138,900.0
35.244816,900.0
38.03849,900.0
40.843906,900.0
43.858356,900.0
47.09677,900.0
50.574078,900.0
53.456417,900.0
56.338753,900.0
59.49148,900.0
62.644207,900.0
64.92714,900.0
67.293015,900.0
69.65888,900.0
72.10769,900.0
74.69927,900.0
77.290855,900.0
80.030815,900.0
82.8585,900.0
85.775764,900.0
88.78448,900.0
