depth,snic
0.18467224,0.0666169
0.34876627,0.021177556
0.4954136,0.009196685
0.63782156,0.008695525
0.7801024,0.009639964
0.9291539,0.014622553
1.0801274,0.010181094
1.3444903,0.06639363
1.50801,0.03673731
1.6400827,0.011329091
1.7658157,0.00794735
1.8915435,0.009288399
2.170317,0.06420734
2.3261333,0.042860374
2.4636583,0.028093893
2.947121,0.16669585
3.1090431,0.052665237
3.2398973,0.025130732
3.3677578,0.023005
3.4901998,0.018273126
3.9408803,0.13612281
4.377524,0.12272681
4.494236,0.014882709
4.601222,0.0072136275
4.7854686,0.040183477
5.0530777,0.11361685
5.165935,0.013871423
5.2735944,0.008895951
5.374359,0.002847332
5.4712396,0.0
5.6350427,0.0038507606
5.7315183,0.0
5.9528847,0.05512299
6.22459,0.12771021
6.3774915,0.052918494
6.502987,0.02858092
6.968553,0.18915597
7.4126534,0.06695849
7.5127077,0.0069545815
7.7177477,0.05610934
7.822066,0.010877293
8.275194,0.0011255256
8.466408,0.01216631
8.639964,0.074353784
8.753381,0.021455
8.851686,0.0072264955
8.951477,0.009488051
9.139363,0.08433141
9.260193,0.029041301
9.376554,0.025097262
9.832221,0.09003563
10.051568,0.081638366
10.522666,0.1103938
10.90097,0.12072639
11.447832,0.19612359
12.711244,0.37887004
14.101095,0.26247036
15.046186,0.39904982
17.02229,0.35017315
20.391953,1.0293808
21.519375,0.20932984
22.627459,0.45710206
24.594467,0.27937716
26.031853,0.14606841
26.302376,0.016195856
26.524384,0.0
26.954594,0.0
27.114552,0.0
27.496025,0.0
27.7157,0.0
27.951153,0.0
28.192791,0.0
28.76586,0.0
29.058775,0.0
29.3864,0.0
29.729023,0.0
30.114832,0.0
30.518686,0.0
34.467766,0.0
37.97457,0.0
43.024895,0.0
47.619587,0.0
51.1456,0.0
54.64989,0.0
57.94138,0.0
61.22896,0.0
64.84519,0.0
68.70166,0.0
72.797455,0.0
76.04617,0.0
79.29167,0.0
82.78655,0.0
86.27949,0.0
91.2864,0.0
96.62651,0.0
102.10308,0.0
104.97392,0.0
107.90059,0.0
110.91932,0.0
114.03197,0.0
