depth,T_ice
0.15854095,-9.755859
0.31577954,-10.499786
0.5987568,-10.824158
0.74809676,-11.216309
0.8951691,-11.628296
1.0413362,-12.125671
1.1862808,-12.651398
1.3296521,-13.174957
1.4723269,-13.687805
1.6140324,-14.189301
1.7554597,-14.680023
1.8958124,-15.158966
2.035955,-15.62442
2.1740575,-16.072296
2.505006,-16.736877
2.6390326,-17.322128
2.7697337,-17.650238
2.8993146,-17.955017
3.027867,-18.238876
3.155785,-18.503464
3.2821975,-18.74942
3.407804,-18.977722
3.5327709,-19.190186
3.6571648,-19.387848
3.780821,-19.571472
3.9049525,-19.742554
4.027204,-19.900925
4.1490436,-20.046875
4.2701926,-20.181778
4.391185,-20.306366
4.5564303,-20.42949
4.6768165,-20.537659
4.8809676,-20.659012
4.9976935,-20.76204
5.1146197,-20.830292
5.2310786,-20.892044
5.3463144,-20.947327
5.4609995,-20.996643
5.5752807,-21.040558
5.68912,-21.079453
5.802825,-21.113724
5.9158473,-21.143631
6.029392,-21.169586
6.141571,-21.191757
6.4918737,-21.228851
6.6026864,-21.247528
6.713696,-21.254242
6.8237896,-21.258728
6.932957,-21.261215
7.0423203,-21.261932
7.150755,-21.261047
7.259126,-21.258759
7.368641,-21.255188
7.4765935,-21.250473
7.584474,-21.244827
7.6914945,-21.238358
7.7982197,-21.231201
7.9045305,-21.223465
8.22477,-21.208237
8.334629,-21.190857
8.439301,-21.181396
8.544792,-21.171906
8.64901,-21.1624
8.752944,-21.15297
8.858089,-21.14357
8.963566,-21.134232
9.066855,-21.125137
9.170788,-21.116302
9.273747,-21.107712
9.377452,-21.099396
9.480628,-21.091354
9.58272,-21.083694
9.684992,-21.0764
9.877326,-21.066406
9.978722,-21.057388
10.079736,-21.05156
10.180699,-21.046097
10.281738,-21.041
10.382355,-21.03627
23.675262,-20.800217
30.998022,-20.760284
37.208973,-20.705505
43.264748,-20.640503
48.527714,-20.576416
52.29679,-20.528275
55.87235,-20.493118
66.10724,-20.43721
78.25179,-20.402145
85.099724,-20.447876
88.893715,-20.500946
92.86426,-20.5504
97.1192,-20.614807
101.66893,-20.698853
106.53732,-20.80577
114.16894,-20.964142
122.24561,-21.189453
127.99578,-21.407242
134.12259,-21.604263
137.19557,-21.759766
140.36476,-21.860855
