depth,snic
0.06849705,0.059887085
0.1390099,0.06172756
0.22580151,0.078125
0.31259313,0.078125
0.39938477,0.078125
0.48617637,0.078125
0.572968,0.078125
0.65975964,0.078125
0.7465513,0.078125
0.83334285,0.078125
0.9201345,0.078125
1.0069262,0.078125
1.0937177,0.078125
1.1805093,0.078125
1.267301,0.078125
1.3540926,0.078125
1.4408842,0.078125
1.5276759,0.078125
1.6144675,0.078125
1.7012591,0.078125
1.7880508,0.078125
1.8748424,0.078125
1.9616339,0.078125
2.0484257,0.078125
2.1352172,0.078125
2.222009,0.078125
2.3088005,0.078125
2.3955922,0.078125
2.4606857,0.05859375
2.5257795,0.05859375
2.5908732,0.05859375
2.655967,0.05859375
2.7427585,0.078125
2.8295503,0.078125
2.9163418,0.078125
3.0031335,0.078125
3.089925,0.078125
3.1767168,0.078125
3.2635083,0.078125
3.328602,0.05859375
3.3936958,0.05859375
3.4587896,0.05859375
3.523883,0.05859375
3.6106749,0.078125
3.6974664,0.078125
3.7842581,0.078125
3.8710496,0.078125
3.9578414,0.078125
4.044633,0.078125
4.1314244,0.078125
4.2182164,0.078125
4.305008,0.078125
4.3917994,0.078125
4.478591,0.078125
4.5653825,0.078125
4.6521745,0.078125
4.738966,0.078125
4.8257575,0.078125
4.912549,0.078125
4.999341,0.078125
5.0861325,0.078125
5.172924,0.078125
5.2597156,0.078125
5.346507,0.078125
5.433299,0.078125
5.5200906,0.078125
5.606882,0.078125
5.6936736,0.078125
5.7804656,0.078125
5.867257,0.078125
5.9540486,0.078125
6.04084,0.078125
6.1276317,0.078125
6.301215,0.15625
6.474798,0.15625
6.6483817,0.15625
6.8219647,0.15625
6.9955482,0.15625
7.342715,0.3125
7.6898813,0.3125
8.037047,0.3125
8.384214,0.3125
8.73138,0.3125
9.0785475,0.3125
9.425714,0.3125
10.120047,0.625
10.81438,0.625
11.508713,0.625
12.203046,0.625
12.897379,0.625
13.591711,0.625
14.980377,1.25
16.369043,1.25
17.75771,1.25
19.146376,1.25
20.535042,1.25
21.923708,1.25
24.701038,2.5
27.47837,2.5
30.255703,2.5
