depth,T_ice
0.098194815,0.0
0.15953732,0.05319214
0.22087981,-0.23416138
0.2822223,-0.40463257
0.3435648,-0.5734253
0.4049073,-0.7399292
0.4662498,-0.903656
0.5275923,-1.0641785
0.5889348,-1.2211304
0.65027726,-1.3743286
0.7116198,-1.5235596
0.7729623,-1.6687927
0.83430475,-1.8099976
0.8956473,-1.9472351
0.95698977,-2.0805054
1.0183322,-2.2099915
1.0796747,-2.3357239
1.1614648,-2.4782104
1.2432548,-2.6348572
1.3250448,-2.785553
1.4068347,-2.9305115
1.4886247,-3.0699463
1.5704148,-3.204071
1.6522048,-3.3330078
1.7339947,-3.4569702
1.8157847,-3.5761414
1.8975747,-3.6906128
1.9793648,-3.8005981
2.0611546,-3.90625
2.1429448,-4.007721
2.2247348,-4.105194
2.3065248,-4.198761
2.3883147,-4.2886047
2.4701047,-4.3748474
2.5723422,-4.467987
2.6745796,-4.566284
2.776817,-4.6596375
2.8790545,-4.74823
2.9608448,-4.823822
3.0426347,-4.888214
3.1244247,-4.94989
3.2062147,-5.008911
3.2880046,-5.0653687
3.3697946,-5.119293
3.4515846,-5.170807
3.5333745,-5.2199707
3.6151645,-5.266815
3.6969547,-5.3114624
3.7787447,-5.3539124
3.8605347,-5.3942566
3.9423246,-5.432556
4.0241146,-5.468872
4.1059046,-5.503235
4.1876945,-5.535736
4.2694845,-5.5664062
4.3512745,-5.595337
4.4330645,-5.622528
4.5148544,-5.6480713
4.6784344,-5.6839905
4.842015,-5.72583
5.0055947,-5.7621155
5.1691747,-5.793274
5.3327546,-5.81958
5.4963346,-5.84079
5.6599145,-5.8566895
5.9870744,-5.8753357
6.3142343,-5.8870544
6.6413946,-5.8867188
6.9685545,-5.8762817
7.2957144,-5.8574524
7.9500346,-5.818939
8.604354,-5.7481384
9.186694,-5.670746
9.769034,-5.594635
10.351374,-5.5200195
10.933714,-5.4487
12.137588,-5.341736
13.34146,-5.2116394
14.585461,-5.0989685
15.829461,-5.0017395
17.114521,-4.916626
18.399582,-4.8410034
21.05369,-4.7378235
23.79365,-4.6207886
26.621328,-4.518463
28.83214,-4.439392
31.042952,-4.3781433
33.183796,-4.328186
35.324642,-4.287506
38.101974,-4.24646
40.879307,-4.20578
43.65664,-4.1701355
46.43397,-4.1393433
49.211304,-4.1128235
51.988636,-4.089905
54.76597,-4.0701294
57.543297,-4.0529785
60.32063,-4.0378723
63.09796,-4.0243835
65.8753,-4.0119324
