depth,dgrain
0.09674228,1.6458364
0.19183974,1.6789517
0.29934016,1.6827222
0.40892968,1.8189437
0.5136384,1.8419825
0.6209125,1.8635428
0.7273242,1.8897827
0.82850266,1.9208676
0.90433675,2.0625267
0.9796334,2.0651224
1.0541104,2.595268
1.128646,2.5963168
1.2574801,2.596753
1.3764617,2.600831
1.508305,2.60053
1.6404265,2.602093
1.7246189,2.5996292
1.8088078,2.5996044
1.9087096,2.5942757
2.023408,2.5830786
2.1355562,2.5966606
2.208941,2.5822482
2.282323,2.5821977
2.3873942,2.6347392
2.4924605,2.6346924
2.6058695,2.9563575
2.7107294,2.9620745
2.782105,2.9765296
2.8534796,2.9765363
2.9228377,2.9871445
2.992195,2.9871683
3.1156979,2.9948125
3.236376,3.0092342
3.3570514,3.0092015
3.4723384,3.031654
3.5835128,3.0400963
3.696798,3.0444348
3.803832,3.051101
3.9642887,3.077319
4.129156,3.0887258
4.247523,3.0946279
4.4032445,3.8210356
4.5589657,3.821047
4.714683,3.8218718
4.8704004,3.8218966
5.181816,3.8232958
5.4932265,3.8231852
5.8042073,3.8237848
6.1151843,3.8239362
6.426144,3.8246791
6.7371035,3.8246663
7.124537,3.896994
7.511968,3.897067
8.286791,3.8968744
9.061524,3.8972917
9.836215,3.8980854
10.97093,3.922872
12.1054945,3.9264476
12.703936,4.052393
13.574693,3.947403
13.741332,3.0035944
13.852426,3.0084348
13.993792,3.1559732
14.135158,3.1559732
14.275247,3.1523294
14.4991,3.1542077
14.6426325,3.1578965
14.7552805,3.1678388
15.008796,3.2284634
15.467166,3.2397313
15.642916,3.2452877
15.831108,3.2539864
16.032297,3.2753131
16.24693,3.2674346
16.475782,3.2756903
16.71941,3.3008592
16.97848,3.3140063
18.843676,3.3580868
20.433916,3.3648064
22.686768,3.3666303
24.93962,3.3666303
27.192472,3.3666303
29.855486,3.363816
32.518497,3.363816
34.422886,3.363816
36.411694,3.363816
38.684883,3.363816
41.12627,3.363816
43.74618,3.363816
46.555065,3.363816
49.563137,3.363816
52.78084,3.363816
54.49968,3.363816
56.218513,3.363816
58.052498,3.363816
59.886482,3.363816
61.84083,3.363816
63.795185,3.363816
65.84297,3.363816
67.95485,3.363816
