depth,dgrain
0.09559516,1.1986803
0.19073059,1.1986803
0.3088118,1.2134715
0.42036125,1.2259691
0.5379056,1.230828
0.64722425,1.225323
0.7620563,1.2261686
0.8690443,1.2236812
0.9787498,1.2237297
1.0862579,1.2236115
1.1935364,1.2352422
1.3026328,1.2400278
1.4075773,1.2421504
1.5195818,1.3325455
1.6312956,1.5452429
1.7430059,1.5483608
1.8527822,1.5558841
1.9611086,1.569753
2.067844,1.5840539
2.1760662,1.5975256
2.281054,1.6182027
2.4288476,1.6353128
2.530594,1.6397614
2.6379972,1.6522632
2.7307575,1.6625079
2.823306,1.6716994
2.9271202,1.6817355
3.0328748,1.6932822
3.142988,1.7156866
3.2530766,1.7160395
3.3371038,1.8187006
3.4211273,1.8187035
3.5420992,1.9564846
3.6586006,1.9876353
3.7988513,2.0240462
3.9214182,2.0552366
4.0391984,2.0774236
4.1499085,2.089534
4.2542944,2.110868
4.4086804,2.1585386
4.496571,2.3136606
4.578736,2.3242548
4.8224316,2.3243387
4.926589,2.314543
5.027232,2.320054
5.2191243,2.332456
5.3372912,2.423503
5.4450955,2.4297667
5.5548697,2.4333665
5.665587,2.4424987
5.7694054,2.449333
5.8736653,2.4581466
6.2212863,2.479009
6.7192636,2.6049702
7.217138,2.6064312
7.5188813,2.6619704
7.6605606,2.67971
7.7521605,2.6805115
7.8708754,2.7201283
8.443971,3.0173655
9.017023,3.0178292
9.589968,3.0177565
10.162885,3.0176947
11.340966,3.1622264
12.123871,3.3210049
12.906753,3.321319
14.472278,3.320926
16.255407,3.699238
18.038412,3.6976886
19.80632,3.6886685
21.57414,3.6884494
24.416172,3.826837
27.257946,3.8269308
29.355532,3.8532102
31.453184,3.8504813
34.620735,3.2056928
37.79025,3.2056928
40.731583,3.3536396
43.672916,3.3536396
45.518284,3.363816
47.752586,3.363816
49.98689,3.363816
52.21063,3.363816
54.257355,3.363816
56.30408,3.363816
58.46143,3.363816
60.902817,3.363816
63.522728,3.363816
66.33161,3.363816
69.33968,3.363816
70.94854,3.363816
72.55739,3.363816
74.27622,3.363816
75.995056,3.363816
77.82904,3.363816
79.663025,3.363816
81.61738,3.363816
83.57173,3.363816
85.651566,3.363816
87.7314,3.363816
