depth,T_ice
0.29403338,-9.487305
0.4463634,-9.891602
0.59644294,-10.610626
0.7443628,-11.147827
0.8905871,-11.725708
1.0359914,-12.369202
1.1798027,-13.01709
1.321922,-13.62796
1.8295653,-14.792938
1.962572,-15.802277
2.093783,-16.21048
2.223921,-16.597443
2.3531535,-16.965363
2.481103,-17.314285
2.6082573,-17.644516
2.7346394,-17.956787
2.8605647,-18.251541
3.0562494,-18.554596
3.1786833,-18.82193
3.2999396,-19.042068
3.4203136,-19.246368
3.540016,-19.436249
3.6590743,-19.612778
3.777361,-19.776718
3.8953166,-19.92897
4.185291,-20.164383
4.3003016,-20.360428
4.4149766,-20.465195
4.5288396,-20.561646
4.6419477,-20.650177
4.7564564,-20.732132
4.8686366,-20.807251
4.9802923,-20.875473
5.454864,-21.021149
5.997057,-21.190674
6.174171,-21.258224
7.3547797,-21.35228
7.5488586,-21.326065
7.9554796,-21.310242
8.273459,-21.281372
8.373666,-21.262222
8.473788,-21.252625
8.57355,-21.242828
8.672894,-21.23288
8.772032,-21.222824
8.944901,-21.209
9.043468,-21.195023
9.142776,-21.184814
9.241448,-21.174622
9.339359,-21.164536
9.438084,-21.154526
9.536149,-21.144608
9.778311,-21.127869
10.625304,-21.076263
10.769404,-21.039474
10.867091,-21.032318
10.96277,-21.025589
11.057648,-21.01912
11.152194,-21.012894
11.24661,-21.006897
11.341093,-21.00113
11.435223,-20.99556
11.530963,-20.990173
11.711149,-20.98285
11.8049755,-20.976105
11.898763,-20.971588
11.992282,-20.967255
12.085572,-20.963135
12.179053,-20.959183
12.272181,-20.95543
12.364913,-20.951859
12.721713,-20.944244
12.814039,-20.93808
12.905967,-20.935532
13.089773,-20.93193
13.272859,-20.927689
13.455959,-20.923965
13.613643,-20.92131
20.458712,-20.875366
26.867424,-20.776337
30.52548,-20.687073
31.885315,-20.641327
33.510788,-20.613998
34.890896,-20.586044
36.191875,-20.560913
57.782074,-20.361404
61.38591,-20.22757
68.07943,-20.187454
71.79259,-20.16713
75.77276,-20.16034
80.03693,-20.162415
84.3482,-20.174362
88.96631,-20.195831
93.68799,-20.227386
98.7361,-20.2686
104.126755,-20.322296
109.63042,-20.384888
115.41985,-20.453278
118.45307,-20.509796
121.58119,-20.550034
