depth,T_ice
0.065335624,-1.6326599
0.13856424,-0.0011901855
0.2381286,-0.11071777
0.33769298,-0.9010925
0.43725732,-1.4308472
0.5368217,-1.9109802
0.63638604,-2.3357544
0.7359504,-2.719513
0.8402929,-3.087555
0.9185497,-3.4049683
0.99680656,-3.6721191
1.0750635,-3.9352722
1.1663631,-4.216034
1.2576628,-4.5122986
1.3620052,-4.8223267
1.4663477,-5.1431274
1.5706902,-5.45343
1.6799611,-5.7601624
1.7892321,-6.062256
1.8985032,-6.3528748
2.007774,-6.632324
2.1170452,-6.9009705
2.2263162,-7.15921
2.3355873,-7.407379
2.4448583,-7.645813
2.5449166,-7.8652344
2.644975,-8.067322
2.7378864,-8.254974
2.8343713,-8.43277
2.930856,-8.607208
3.0309143,-8.778198
3.1381197,-8.951355
3.245325,-9.12265
3.3025014,-9.248047
3.3596776,-9.33313
3.419472,-9.417938
3.4792664,-9.502319
3.539061,-9.584381
3.6287527,-9.684113
3.7184443,-9.798676
3.808136,-9.908203
3.8978279,-10.012787
3.9875195,-10.112488
4.0772114,-10.207428
4.145154,-10.286713
4.213097,-10.352417
4.289189,-10.419281
4.36528,-10.486725
4.441372,-10.551025
4.5038633,-10.6067505
4.5663548,-10.654968
4.628846,-10.701172
4.6913376,-10.745422
4.753829,-10.78772
4.816321,-10.828125
4.9413037,-10.885956
5.0662866,-10.955902
5.1912694,-11.018921
5.316252,-11.075409
5.4467893,-11.12677
5.577326,-11.17276
5.8383994,-11.232605
6.0994725,-11.29007
6.360546,-11.32782
6.6330514,-11.348816
6.9055567,-11.354095
7.1780624,-11.345673
7.4505677,-11.325745
8.0191,-11.280304
8.587632,-11.189331
9.192786,-11.077698
9.79794,-10.953827
10.403094,-10.828766
11.008248,-10.70752
11.661077,-10.588409
12.313905,-10.474274
13.619562,-10.31781
15.02227,-10.139343
16.424978,-9.987671
17.932203,-9.855011
19.930082,-9.7161255
22.173288,-9.567383
24.416496,-9.424042
27.15139,-9.277954
29.886284,-9.135284
31.933327,-9.030304
33.98037,-8.954376
36.07506,-8.885529
38.169754,-8.823364
40.422592,-8.768707
42.751953,-8.723175
45.1597,-8.688477
47.6477,-8.664978
50.21782,-8.652985
52.87193,-8.652527
55.61189,-8.663239
58.439568,-8.684235
61.356834,-8.714233
62.86119,-8.742035
64.36555,-8.762482
