depth,snowc
0.15885313,0.05009794
0.3679579,0.06446951
0.5257422,0.05086636
0.67881286,0.050167486
0.82919496,0.050037514
0.97781026,0.050132647
1.1246554,0.050029825
1.2703747,0.050015125
1.415432,0.050097622
1.5601438,0.05028841
1.703126,0.0500377
1.8451072,0.050104324
1.985398,0.050066322
2.1235955,0.05000201
2.2601624,0.050041635
2.3957145,0.050198127
2.5294929,0.050000515
2.662491,0.05013495
2.9224327,0.09913792
3.0513465,0.050092194
3.1788855,0.050026968
3.3053691,0.050033733
3.4309487,0.0500748
3.6312401,0.07836496
3.7662432,0.055088006
3.8875582,0.05002196
4.0085015,0.05025288
4.128058,0.050019246
4.247546,0.05030436
4.366318,0.050296046
4.483985,0.05010574
4.601834,0.05045301
4.718137,0.050055496
4.906216,0.08149399
5.0208917,0.050091695
5.1350203,0.0501144
5.2492847,0.050419256
5.3628683,0.050350267
5.475335,0.050075255
5.5872197,0.050032597
5.699765,0.050548393
5.810585,0.050000023
5.921451,0.050246526
6.031854,0.050250478
6.141415,0.05006677
6.250471,0.050023276
6.3596845,0.050275236
6.468139,0.050097752
6.5766745,0.050302308
6.684803,0.05027638
6.792066,0.050033648
6.949382,0.070200145
7.0557923,0.0500739
7.161815,0.050061483
7.2674394,0.050034653
7.3731837,0.050245304
7.4782925,0.050090283
7.5829816,0.050036095
7.68747,0.050087836
7.7920957,0.05030499
7.895891,0.050053235
22.808075,8.160258
22.93325,0.07017407
24.394655,0.87657714
24.559261,0.09750136
24.642057,0.050017726
24.973482,0.20051768
25.221876,0.15059431
25.46893,0.15004794
26.289122,0.5
26.45261,0.1
26.697506,0.15
26.942003,0.15
27.26739,0.2
27.830448,0.3471168
28.255964,0.2631447
29.525545,0.789264
30.76058,0.773752
32.36398,1.022616
34.419983,1.319864
37.00143,1.6697968
38.512947,0.9837632
40.184692,1.092952
42.026688,1.209936
44.049156,1.334984
54.85852,7.4017215
58.51997,2.5618093
65.2528,4.87584
68.92627,2.71344
72.86703,2.91504
76.90412,3.13008
81.233185,3.35856
85.6518,3.60048
90.38206,3.85584
95.44023,4.12464
100.604,4.40688
104.76666,3.58446
108.929146,3.58446
114.90839,5.17128
118.03964,2.70828
