depth,T_ice
0.16011755,-10.307617
0.38292196,-9.767731
0.5627155,-9.582703
0.7147276,-10.631622
0.86458796,-11.542053
1.0137818,-12.3063965
1.1607683,-12.971283
1.3058307,-13.571991
1.4498254,-14.13031
1.59349,-14.6586
1.73563,-15.161072
1.8770248,-15.64032
2.0173094,-16.098907
2.3215108,-16.748596
2.455788,-17.336853
2.588778,-17.688934
2.7211726,-18.02089
2.8515983,-18.332642
2.9807734,-18.624344
3.1092937,-18.8983
3.236706,-19.155258
3.3633044,-19.395752
3.489843,-19.621414
3.6152523,-19.832504
3.7399695,-20.029175
3.863988,-20.212448
3.9870791,-20.382782
4.3199863,-20.667542
4.4406013,-20.90271
4.5608826,-21.018799
4.6797748,-21.12532
4.798001,-21.222778
4.91576,-21.312164
5.0334535,-21.39418
5.1509953,-21.469345
5.2669845,-21.537582
5.382307,-21.599258
5.499957,-21.655746
5.6146436,-21.70668
5.7287016,-21.751907
5.964549,-21.813675
6.077624,-21.862244
6.189681,-21.889679
6.3026276,-21.91359
6.414361,-21.934189
6.52507,-21.951569
6.6359124,-21.96614
6.7461915,-21.978134
6.8558064,-21.987747
6.965268,-21.995193
7.075558,-22.000732
7.185654,-22.004486
7.294036,-22.006592
7.402128,-22.007263
7.509879,-22.006653
7.7520623,-22.003891
7.8586664,-21.997696
7.9651,-21.992996
8.072158,-21.987656
8.179033,-21.981766
8.284841,-21.975494
8.391442,-21.968872
8.498615,-21.96196
8.603255,-21.954926
8.708958,-21.947815
8.813467,-21.940674
8.918445,-21.933563
9.022152,-21.92656
9.144079,-21.91919
9.247281,-21.912048
9.368833,-21.90509
9.471465,-21.898453
9.573871,-21.892624
9.676439,-21.88707
9.778499,-21.881851
9.880691,-21.876968
9.983773,-21.872421
10.085258,-21.868225
10.186483,-21.86444
10.287853,-21.861053
45.88395,-21.522888
47.042465,-21.267853
48.083527,-21.25502
49.50113,-21.240753
51.68547,-21.220016
53.65647,-21.196701
56.138622,-21.172592
77.37998,-21.052963
80.746635,-21.040207
86.1483,-21.045746
90.05453,-21.069962
103.196754,-21.137833
108.16503,-21.307098
113.27133,-21.414719
121.351425,-21.567612
127.103386,-21.752762
130.11961,-21.877975
133.09874,-21.962769
136.17212,-22.046677
139.3417,-22.134537
