depth,density_bulk
0.098194815,874.11945
0.15953732,900.0
0.22087981,900.0
0.2822223,900.0
0.3435648,900.0
0.4049073,900.0
0.4662498,900.0
0.5275923,900.0
0.5889348,900.0
0.65027726,900.0
0.7116198,900.0
0.7729623,900.0
0.83430475,900.0
0.8956473,900.0
0.95698977,900.0
1.0183322,900.0
1.0796747,900.0
1.1614648,900.0
1.2432548,900.0
1.3250448,900.0
1.4068347,900.0
1.4886247,900.0
1.5704148,900.0
1.6522048,900.0
1.7339947,900.0
1.8157847,900.0
1.8975747,900.0
1.9793648,900.0
2.0611546,900.0
2.1429448,900.0
2.2247348,900.0
2.3065248,900.0
2.3883147,900.0
2.4701047,900.0
2.5723422,900.0
2.6745796,900.0
2.776817,900.0
2.8790545,900.0
2.9608448,900.0
3.0426347,900.0
3.1244247,900.0
3.2062147,900.0
3.2880046,900.0
3.3697946,900.0
3.4515846,900.0
3.5333745,900.0
3.6151645,900.0
3.6969547,900.0
3.7787447,900.0
3.8605347,900.0
3.9423246,900.0
4.0241146,900.0
4.1059046,900.0
4.1876945,900.0
4.2694845,900.0
4.3512745,900.0
4.4330645,900.0
4.5148544,900.0
4.6784344,900.0
4.842015,900.0
5.0055947,900.0
5.1691747,900.0
5.3327546,900.0
5.4963346,900.0
5.6599145,900.0
5.9870744,900.0
6.3142343,900.0
6.6413946,900.0
6.9685545,900.0
7.2957144,900.0
7.9500346,900.0
8.604354,900.0
9.186694,900.0
9.769034,900.0
10.351374,900.0
10.933714,900.0
12.137588,900.0
13.34146,900.0
14.585461,900.0
15.829461,900.0
17.114521,900.0
18.399582,900.0
21.05369,900.0
23.79365,900.0
26.621328,900.0
28.83214,900.0
31.042952,900.0
33.183796,900.0
35.324642,900.0
38.101974,900.0
40.879307,900.0
43.65664,900.0
46.43397,900.0
49.211304,900.0
51.988636,900.0
54.76597,900.0
57.543297,900.0
60.32063,900.0
63.09796,900.0
65.8753,900.0
