depth,dgrain
0.15885313,0.24605496
0.3679579,0.40569076
0.5257422,0.46966848
0.67881286,0.49341464
0.82919496,0.62092346
0.97781026,0.7073393
1.1246554,0.77127993
1.2703747,0.81239825
1.415432,0.8558601
1.5601438,0.8956353
1.703126,0.9163286
1.8451072,0.9288738
1.985398,0.9617963
2.1235955,1.020884
2.2601624,1.0727805
2.3957145,1.080223
2.5294929,1.1168301
2.662491,1.1481645
2.9224327,1.1759825
3.0513465,1.2315335
3.1788855,1.2686254
3.3053691,1.3025262
3.4309487,1.3172301
3.6312401,1.3425183
3.7662432,1.3592579
3.8875582,1.3694397
4.0085015,1.381088
4.128058,1.4160024
4.247546,1.4251171
4.366318,1.4398986
4.483985,1.4501684
4.601834,1.4567505
4.718137,1.4624649
4.906216,1.4792154
5.0208917,1.500711
5.1350203,1.531731
5.2492847,1.5350497
5.3628683,1.548073
5.475335,1.5655748
5.5872197,1.5722369
5.699765,1.579972
5.810585,1.5932106
5.921451,1.6033965
6.031854,1.6141305
6.141415,1.6189128
6.250471,1.6280396
6.3596845,1.6371418
6.468139,1.6446811
6.5766745,1.648371
6.684803,1.6556587
6.792066,1.6646527
6.949382,1.6793599
7.0557923,1.6939967
7.161815,1.6975671
7.2674394,1.7270323
7.3731837,1.7383475
7.4782925,1.7512598
7.5829816,1.7607164
7.68747,1.7658304
7.7920957,1.7784039
7.895891,1.7853149
22.808075,2.3700142
22.93325,2.7896519
24.394655,2.8353314
24.559261,2.8849297
24.642057,2.8909898
24.973482,2.905289
25.221876,2.915857
25.46893,2.930549
26.289122,2.9471447
26.45261,2.964234
26.697506,2.9770956
26.942003,2.9885352
27.26739,3.0049863
27.830448,3.026629
28.255964,3.0451815
29.525545,3.0763912
30.76058,3.121026
32.36398,3.1793256
34.419983,3.2529948
37.00143,3.337175
38.512947,3.4055173
40.184692,3.4550412
42.026688,3.5069027
44.049156,3.56102
54.85852,3.885226
58.51997,3.9850948
65.2528,3.9845788
68.92627,3.9845788
72.86703,3.9845788
76.90412,3.9845788
81.233185,3.9845788
85.6518,3.9845788
90.38206,3.9845788
95.44023,3.9845788
100.604,3.9845788
104.76666,3.9845788
108.929146,3.9845788
114.90839,3.9845788
118.03964,3.9845788
